season,home_team,away_team,goals_h,goals_a,stadium,link,match_week,match_date,month,day,weekday,referee,attendance,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a
2015/16,Man Utd,Bournemouth,3,1,Old Trafford,https://www.premierleague.com/match/12494,38,2016-05-17,5,17,2,Jonathan Moss,74363,66.3,33.7,5,0,12,7,846,510,677,342,17,16,11,10,7,1,4,2,1,0,0,0,9,8,4-1-4-1,4-4-2
2015/16,Arsenal,Aston Villa,4,0,Emirates Stadium,https://www.premierleague.com/match/12485,38,2016-05-15,5,15,7,Mark Clattenburg,60007,59.6,40.4,7,2,16,5,774,591,609,414,14,13,12,26,5,4,0,0,0,1,0,0,12,6,4-2-3-1,5-3-2
2015/16,Chelsea,Leicester,1,1,Stamford Bridge,https://www.premierleague.com/match/12486,38,2016-05-15,5,15,7,Craig Pawson,41494,54.0,46.0,4,5,17,18,753,668,525,444,26,24,26,16,7,6,0,0,8,0,0,0,5,12,4-2-3-1,4-2-3-1
2015/16,Everton,Norwich,3,0,Goodison Park,https://www.premierleague.com/match/12487,38,2016-05-15,5,15,7,Lee Mason,36691,45.5,54.5,8,2,15,11,599,650,382,445,18,13,29,28,4,11,0,0,1,1,0,0,7,11,4-2-3-1,4-4-1-1
2015/16,Newcastle,Spurs,5,1,St. James' Park,https://www.premierleague.com/match/12488,38,2016-05-15,5,15,7,Anthony Taylor,52183,38.5,61.5,10,5,19,18,538,739,351,551,20,21,35,11,3,8,1,1,1,2,1,0,7,6,4-2-3-1,4-2-3-1
2015/16,Southampton,Crystal Palace,4,1,St. Mary's Stadium,https://www.premierleague.com/match/12489,38,2016-05-15,5,15,7,Michael Oliver,31313,49.8,50.2,5,4,19,16,612,584,396,401,15,11,40,19,2,5,2,1,1,2,0,0,7,14,4-2-3-1,4-2-3-1
2015/16,Stoke,West Ham,2,1,bet365 Stadium,https://www.premierleague.com/match/12490,38,2016-05-15,5,15,7,Mike Jones,27721,46.7,53.3,4,8,7,20,542,599,355,401,28,10,27,19,4,10,6,2,3,1,0,0,8,12,4-2-3-1,4-4-2
2015/16,Swansea,Man City,1,1,Liberty Stadium,https://www.premierleague.com/match/12491,38,2016-05-15,5,15,7,Mike Dean,20934,50.0,50.0,1,5,4,18,676,672,494,496,13,17,27,16,4,4,2,2,1,3,0,0,4,19,4-3-3,4-4-2
2015/16,Watford,Sunderland,2,2,Vicarage Road,https://www.premierleague.com/match/12492,38,2016-05-15,5,15,7,Kevin Friend,21012,54.2,45.8,6,4,21,6,615,547,401,346,13,20,26,39,7,4,1,4,1,0,0,0,11,9,4-4-2,4-2-3-1
2015/16,West Brom,Liverpool,1,1,The Hawthorns,https://www.premierleague.com/match/12493,38,2016-05-15,5,15,7,Robert Madley,26196,32.6,67.4,1,3,13,7,492,813,285,612,22,23,25,23,7,5,1,0,3,1,0,0,11,14,4-2-3-1,4-3-3
2015/16,Norwich,Watford,4,2,Carrow Road,https://www.premierleague.com/match/12483,37,2016-05-11,5,11,3,Roger East,26279,55.6,44.4,6,7,18,12,716,585,495,400,8,29,19,13,5,1,5,3,2,3,0,0,8,13,4-2-3-1,4-4-2
2015/16,Sunderland,Everton,3,0,Stadium of Light,https://www.premierleague.com/match/12484,37,2016-05-11,5,11,3,Anthony Taylor,46454,37.7,62.3,8,6,14,17,545,774,352,596,12,19,34,24,5,5,2,1,1,0,0,0,15,7,4-1-4-1,4-2-3-1
2015/16,Liverpool,Chelsea,1,1,Anfield,https://www.premierleague.com/match/12482,37,2016-05-11,5,11,3,Michael Oliver,43210,55.3,44.7,9,7,28,13,768,666,546,446,25,23,19,21,7,3,1,2,3,1,0,0,11,12,4-4-1-1,4-2-3-1
2015/16,West Ham,Man Utd,3,2,Boleyn Ground,https://www.premierleague.com/match/12481,37,2016-05-10,5,10,2,Mike Dean,34602,41.3,58.7,6,2,20,3,538,659,324,473,18,25,14,26,6,2,1,2,1,3,0,0,6,18,4-4-2,4-1-4-1
2015/16,Spurs,Southampton,1,2,White Hart Lane,https://www.premierleague.com/match/12480,37,2016-05-08,5,8,7,Jonathan Moss,35748,69.8,30.2,6,2,20,10,803,461,586,257,14,26,25,45,10,2,1,4,0,3,0,0,8,15,4-2-3-1,4-2-3-1
2015/16,Liverpool,Watford,2,0,Anfield,https://www.premierleague.com/match/12478,37,2016-05-08,5,8,7,Lee Mason,43341,66.1,33.9,5,3,19,14,756,487,563,271,22,17,24,25,8,8,2,1,1,2,0,0,10,15,4-2-3-1,4-4-2
2015/16,Man City,Arsenal,2,2,Etihad Stadium,https://www.premierleague.com/match/12479,37,2016-05-08,5,8,7,Anthony Taylor,54425,57.2,42.8,3,2,14,5,747,618,505,383,22,26,28,32,7,2,3,3,2,1,0,0,16,10,4-4-2,4-2-3-1
2015/16,Norwich,Man Utd,0,1,Carrow Road,https://www.premierleague.com/match/12475,37,2016-05-07,5,7,6,Craig Pawson,27132,33.1,66.9,2,2,8,15,466,767,272,579,14,19,18,18,1,6,0,1,1,0,0,0,11,10,4-4-1-1,4-1-4-1
2015/16,Aston Villa,Newcastle,0,0,Villa Park,https://www.premierleague.com/match/12471,37,2016-05-07,5,7,6,Robert Madley,33055,45.9,54.1,0,3,2,9,625,693,409,455,21,17,32,33,0,5,1,1,1,1,0,0,8,13,5-3-2,4-2-3-1
2015/16,Bournemouth,West Brom,1,1,Goldsands Stadium,https://www.premierleague.com/match/12472,37,2016-05-07,5,7,6,Mark Clattenburg,11040,68.3,31.7,4,4,12,12,776,463,567,255,24,28,19,16,5,3,1,3,2,1,0,0,5,8,4-4-2,4-2-3-1
2015/16,Crystal Palace,Stoke,2,1,Selhurst Park,https://www.premierleague.com/match/12473,37,2016-05-07,5,7,6,Kevin Friend,23990,57.8,42.2,4,3,17,12,585,462,390,293,8,16,10,27,4,3,1,3,2,3,0,0,8,18,4-2-3-1,4-1-4-1
2015/16,Sunderland,Chelsea,3,2,Stadium of Light,https://www.premierleague.com/match/12476,37,2016-05-07,5,7,6,Mike Jones,47050,31.4,68.6,4,8,14,9,450,821,287,652,15,15,9,23,3,3,6,1,4,1,0,1,11,9,4-1-4-1,4-2-3-1
