season,home_team,away_team,goals_h,goals_a,stadium,link,match_week,match_date,month,day,weekday,referee,attendance,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a
2006/07,Blackburn,Reading,3,3,Ewood Park,https://www.premierleague.com/match/5937,39,2007-05-13,5,13,7,Alan Wiley,22675,54.0,46.0,6,4,15,11,553,464,356,287,22,13,33,19,5,10,5,3,2,0,0,0,18,7,,
2006/07,Bolton,Aston Villa,2,2,University of Bolton Stadium,https://www.premierleague.com/match/5938,39,2007-05-13,5,13,7,Mark Clattenburg,25769,47.1,52.9,2,2,11,7,457,493,318,343,24,15,23,20,7,6,0,2,2,1,0,0,10,11,,
2006/07,Chelsea,Everton,1,1,Stamford Bridge,https://www.premierleague.com/match/5939,39,2007-05-13,5,13,7,Mark Halsey,41818,59.3,40.7,7,6,20,11,615,471,425,305,23,22,10,28,10,2,6,2,2,1,0,0,13,7,,
2006/07,Liverpool,Charlton,2,2,Anfield,https://www.premierleague.com/match/5940,39,2007-05-13,5,13,7,Dermot Gallagher,44657,61.6,38.4,5,4,23,9,632,420,453,271,20,14,22,29,9,2,0,0,6,4,0,0,5,13,,
2006/07,Man Utd,West Ham,0,1,Old Trafford,https://www.premierleague.com/match/5941,39,2007-05-13,5,13,7,Martin Atkinson,75927,65.3,34.7,7,2,30,8,825,506,619,333,28,26,18,47,14,3,0,1,0,2,0,0,13,12,,
2006/07,Middlesbrough,Fulham,3,1,Riverside Stadium,https://www.premierleague.com/match/5942,39,2007-05-13,5,13,7,Michael Riley,29556,56.9,43.1,5,2,21,8,556,399,384,281,11,18,14,20,10,3,4,0,1,0,0,0,11,13,,
2006/07,Portsmouth,Arsenal,0,0,Fratton Park,https://www.premierleague.com/match/5943,39,2007-05-13,5,13,7,Graham Poll,20188,36.5,63.5,4,5,12,13,378,610,230,413,22,24,21,28,2,6,0,0,6,7,0,0,19,16,,
2006/07,Sheffield Utd,Wigan,1,2,Bramall Lane,https://www.premierleague.com/match/5944,39,2007-05-13,5,13,7,Mike Dean,32604,58.1,41.9,2,4,14,11,529,470,341,257,10,33,19,82,10,3,3,0,3,4,0,1,13,21,,
2006/07,Spurs,Man City,2,1,White Hart Lane,https://www.premierleague.com/match/5945,39,2007-05-13,5,13,7,Stephen Bennett,35415,50.2,49.8,4,3,9,10,647,609,472,460,28,24,34,22,6,6,5,0,1,1,0,0,11,13,,
2006/07,Watford,Newcastle,1,1,Vicarage Road,https://www.premierleague.com/match/5946,39,2007-05-13,5,13,7,Rob Styles,19830,40.3,59.7,1,1,12,3,408,565,287,427,10,17,8,13,8,5,4,1,2,4,0,0,17,10,,
2006/07,Spurs,Blackburn,1,1,White Hart Lane,https://www.premierleague.com/match/5936,38,2007-05-11,5,11,5,Rob Styles,35974,58.8,41.2,5,2,16,10,701,510,493,333,33,29,23,26,6,6,6,2,0,2,0,1,6,18,,
2006/07,Chelsea,Man Utd,0,0,Stamford Bridge,https://www.premierleague.com/match/5935,38,2007-05-10,5,10,4,Graham Poll,41868,59.7,40.3,7,1,23,7,682,488,515,345,22,22,13,32,8,1,3,1,3,4,0,0,18,21,,
2006/07,Charlton,Spurs,0,2,The Valley,https://www.premierleague.com/match/5934,38,2007-05-08,5,8,2,Mark Halsey,26339,49.4,50.6,2,4,9,10,668,711,467,503,20,23,23,77,11,5,0,0,4,5,0,0,9,5,,
2006/07,Arsenal,Chelsea,1,1,Emirates Stadium,https://www.premierleague.com/match/5933,38,2007-05-06,5,6,7,Alan Wiley,60102,52.8,47.2,3,3,14,10,636,578,453,405,33,23,29,16,3,7,3,10,1,2,0,1,19,13,,
2006/07,Man City,Man Utd,0,1,Etihad Stadium,https://www.premierleague.com/match/5928,38,2007-05-05,5,5,6,Rob Styles,47244,40.3,59.7,3,2,8,8,526,676,343,515,40,18,27,28,5,3,2,4,2,2,0,0,13,11,,
2006/07,Everton,Portsmouth,3,0,Goodison Park,https://www.premierleague.com/match/5926,38,2007-05-05,5,5,6,Howard Webb,39619,50.0,50.0,6,4,16,13,471,451,302,300,19,17,29,31,9,8,3,1,3,3,0,0,11,20,,
2006/07,Fulham,Liverpool,1,0,Craven Cottage,https://www.premierleague.com/match/5927,38,2007-05-05,5,5,6,Stephen Bennett,24554,38.2,61.8,3,4,9,12,370,593,255,409,19,20,9,29,4,14,6,5,1,2,1,0,18,15,,
2006/07,Newcastle,Blackburn,0,2,Sports Direct Arena,https://www.premierleague.com/match/5929,38,2007-05-05,5,5,6,Martin Atkinson,51840,61.4,38.6,6,5,15,10,623,439,442,267,22,33,21,30,5,2,3,4,1,3,0,0,14,18,,
2006/07,Reading,Watford,0,2,Madejski Stadium,https://www.premierleague.com/match/5930,38,2007-05-05,5,5,6,Dermot Gallagher,23294,55.3,44.7,4,3,17,5,492,388,310,267,15,18,15,23,14,2,2,2,0,2,0,0,12,17,,
