season,home_team,away_team,goals_h,goals_a,stadium,link,match_week,match_date,month,day,weekday,referee,attendance,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a
2007/08,Fulham,Birmingham,2,0,Craven Cottage,https://www.premierleague.com/match/6310,38,2008-05-03,5,3,6,Chris Foy,,62.9,37.1,6,0,13,2,678,473,425,244,26,14,54,57,2,8,7,2,2,5,0,0,12,15,,
2007/08,Middlesbrough,Portsmouth,2,0,Riverside Stadium,https://www.premierleague.com/match/6312,38,2008-05-03,5,3,6,Peter Walton,,46.7,53.3,4,2,11,15,539,623,324,384,21,27,29,47,7,5,4,1,1,1,0,0,17,12,,
2007/08,Reading,Spurs,0,1,Madejski Stadium,https://www.premierleague.com/match/6313,38,2008-05-03,5,3,6,Howard Webb,,45.4,54.6,4,4,17,17,571,682,334,425,18,32,32,71,10,1,1,4,1,0,0,0,10,7,,
2007/08,Bolton,Sunderland,2,0,University of Bolton Stadium,https://www.premierleague.com/match/6309,38,2008-05-03,5,3,6,Martin Atkinson,,47.1,52.9,1,2,6,6,612,633,363,417,10,22,69,62,3,0,1,1,1,0,0,0,11,14,,
2007/08,Derby,Arsenal,2,6,Pride Park Stadium,https://www.premierleague.com/match/6306,37,2008-04-29,4,29,2,Andre Marriner,,37.4,62.6,4,10,12,22,568,858,338,577,26,23,28,51,5,6,0,0,1,5,0,0,8,8,,
2007/08,Portsmouth,Blackburn,0,1,Fratton Park,https://www.premierleague.com/match/6305,37,2008-04-27,4,27,7,Michael Riley,,46.8,53.2,2,6,17,14,596,633,323,377,32,32,43,26,8,7,6,5,2,2,0,0,21,15,,
2007/08,Everton,Aston Villa,2,2,Goodison Park,https://www.premierleague.com/match/6304,37,2008-04-27,4,27,7,Phil Dowd,,50.4,49.6,4,3,13,8,542,562,326,322,21,11,31,53,9,6,1,2,3,3,0,0,11,20,,
2007/08,Chelsea,Man Utd,2,1,Stamford Bridge,https://www.premierleague.com/match/6298,37,2008-04-26,4,26,6,Alan Wiley,,58.1,41.9,8,5,19,9,608,483,386,267,9,27,40,62,8,3,0,6,3,4,0,0,15,18,,
2007/08,Birmingham,Liverpool,2,2,St. Andrew's Trillion Trophy Stadium,https://www.premierleague.com/match/6297,37,2008-04-26,4,26,6,Peter Walton,,32.6,67.4,3,3,7,15,482,769,256,528,27,21,57,39,3,5,3,3,2,1,0,0,6,9,,
2007/08,Man City,Fulham,2,3,Etihad Stadium,https://www.premierleague.com/match/6299,37,2008-04-26,4,26,6,Mike Dean,,48.2,51.8,5,10,12,19,619,642,429,462,20,13,36,29,3,4,4,3,0,1,0,0,13,8,,
2007/08,Sunderland,Middlesbrough,3,2,Stadium of Light,https://www.premierleague.com/match/6300,37,2008-04-26,4,26,6,Stephen Bennett,,60.1,39.9,4,3,12,11,580,442,337,223,16,14,62,82,7,1,3,5,3,2,0,0,12,10,,
2007/08,Spurs,Bolton,1,1,White Hart Lane,https://www.premierleague.com/match/6301,37,2008-04-26,4,26,6,Mark Clattenburg,,70.4,29.6,8,1,28,8,772,424,531,226,11,14,45,55,12,3,2,1,1,3,0,0,8,10,,
2007/08,West Ham,Newcastle,2,2,Boleyn Ground,https://www.premierleague.com/match/6302,37,2008-04-26,4,26,6,Uriah Rennie,,52.3,47.7,8,2,21,3,632,570,399,372,24,20,52,53,6,1,1,1,2,3,0,0,12,12,,
2007/08,Wigan,Reading,0,0,DW Stadium,https://www.premierleague.com/match/6303,37,2008-04-26,4,26,6,Martin Atkinson,,42.7,57.3,5,1,13,9,454,515,232,302,27,17,41,35,6,5,10,1,2,4,0,0,19,14,,
2007/08,Aston Villa,Birmingham,5,1,Villa Park,https://www.premierleague.com/match/6294,36,2008-04-20,4,20,7,Mark Clattenburg,,50.7,49.3,9,1,20,12,475,479,253,240,29,24,43,44,7,8,1,0,0,1,0,0,11,20,,
2007/08,Newcastle,Sunderland,2,0,Sports Direct Arena,https://www.premierleague.com/match/6296,36,2008-04-20,4,20,7,Mike Dean,,49.4,50.6,4,5,12,16,705,694,440,445,26,29,65,29,4,4,2,0,0,5,0,0,8,18,,
2007/08,Man City,Portsmouth,3,1,Etihad Stadium,https://www.premierleague.com/match/6295,36,2008-04-20,4,20,7,Andre Marriner,,58.8,41.2,6,5,19,14,764,597,542,375,22,14,38,36,6,3,5,2,1,1,0,1,7,6,,
2007/08,Arsenal,Reading,2,0,Emirates Stadium,https://www.premierleague.com/match/6288,36,2008-04-19,4,19,6,Peter Walton,,71.3,28.7,10,2,25,5,836,455,588,230,22,32,36,36,11,4,5,4,0,3,0,0,8,16,,
2007/08,Fulham,Liverpool,0,2,Craven Cottage,https://www.premierleague.com/match/6290,36,2008-04-19,4,19,6,Martin Atkinson,,49.1,50.9,5,4,12,14,681,746,447,478,20,33,41,68,3,3,4,1,1,0,0,0,9,10,,
2007/08,Middlesbrough,Bolton,0,1,Riverside Stadium,https://www.premierleague.com/match/6291,36,2008-04-19,4,19,6,Alan Wiley,,59.0,41.0,6,9,20,15,644,483,357,249,16,21,59,49,7,4,6,3,0,2,0,0,10,17,,
2007/08,West Ham,Derby,2,1,Boleyn Ground,https://www.premierleague.com/match/6292,36,2008-04-19,4,19,6,Steve Tanner,,51.7,48.3,6,5,15,13,631,558,380,342,27,15,55,35,5,11,6,3,2,1,0,0,13,13,,
2007/08,Wigan,Spurs,1,1,DW Stadium,https://www.premierleague.com/match/6293,36,2008-04-19,4,19,6,Lee Probert,,39.4,60.6,5,6,16,14,517,657,265,420,30,21,56,33,2,6,2,1,2,1,0,0,8,10,,
2007/08,Blackburn,Man Utd,1,1,Ewood Park,https://www.premierleague.com/match/6289,36,2008-04-19,4,19,6,Rob Styles,,35.0,65.0,2,9,6,20,499,712,239,448,24,32,55,59,3,8,2,3,1,1,0,0,16,13,,
2007/08,Everton,Chelsea,0,1,Goodison Park,https://www.premierleague.com/match/6287,35,2008-04-18,4,18,5,Martin Atkinson,,45.9,54.1,2,2,11,7,620,685,371,423,29,31,52,41,4,6,1,2,0,2,0,0,9,9,,
2007/08,Chelsea,Wigan,1,1,Stamford Bridge,https://www.premierleague.com/match/6286,35,2008-04-15,4,15,2,Andre Marriner,,60.4,39.6,6,3,21,9,741,537,472,309,26,21,44,47,9,3,4,5,0,2,0,0,11,18,,
2007/08,Liverpool,Blackburn,3,1,Anfield,https://www.premierleague.com/match/6284,35,2008-04-13,4,13,7,Alan Wiley,,54.4,45.6,6,3,18,8,689,572,424,351,31,31,49,33,5,1,1,2,1,0,0,0,12,10,,
2007/08,Man Utd,Arsenal,2,1,Old Trafford,https://www.premierleague.com/match/6285,35,2008-04-13,4,13,7,Howard Webb,,52.4,47.6,7,7,17,20,672,653,424,376,34,40,36,41,6,5,2,2,2,6,0,0,12,10,,
2007/08,Birmingham,Everton,1,1,St. Andrew's Trillion Trophy Stadium,https://www.premierleague.com/match/6277,35,2008-04-12,4,12,6,Stephen Bennett,,43.3,56.7,6,4,16,16,513,626,261,359,21,20,63,74,10,1,1,0,1,1,0,0,11,10,,
2007/08,Bolton,West Ham,1,0,University of Bolton Stadium,https://www.premierleague.com/match/6278,35,2008-04-12,4,12,6,Chris Foy,,45.6,54.4,7,5,13,14,508,573,268,337,22,25,53,67,12,5,5,1,1,1,0,0,15,15,,
2007/08,Derby,Aston Villa,0,6,Pride Park Stadium,https://www.premierleague.com/match/6279,35,2008-04-12,4,12,6,Keith Stroud,33006.0,45.4,54.6,3,11,11,16,513,603,293,368,24,21,40,49,3,2,0,0,1,8,0,0,15,16,,
2007/08,Reading,Fulham,0,2,Madejski Stadium,https://www.premierleague.com/match/6281,35,2008-04-12,4,12,6,Rob Styles,,48.1,51.9,0,4,4,19,552,625,326,366,19,16,30,78,4,7,1,1,0,1,0,0,11,5,,
2007/08,Sunderland,Man City,1,2,Stadium of Light,https://www.premierleague.com/match/6282,35,2008-04-12,4,12,6,Michael Riley,,41.2,58.8,3,4,12,10,516,678,300,450,23,35,27,52,6,2,3,3,3,2,0,0,13,12,,
2007/08,Spurs,Middlesbrough,1,1,White Hart Lane,https://www.premierleague.com/match/6283,35,2008-04-12,4,12,6,Mark Halsey,,48.2,51.8,4,3,13,17,650,606,341,351,34,30,88,44,2,7,0,1,0,3,0,0,7,20,,
2007/08,Portsmouth,Newcastle,0,0,Fratton Park,https://www.premierleague.com/match/6280,35,2008-04-12,4,12,6,Phil Dowd,,48.7,51.3,2,6,20,14,557,584,309,316,20,34,30,49,2,11,1,2,1,1,0,0,13,10,,
2007/08,West Ham,Portsmouth,0,1,Boleyn Ground,https://www.premierleague.com/match/6276,34,2008-04-08,4,8,2,Lee Probert,,53.2,46.8,2,4,8,21,651,632,431,396,14,23,40,71,7,4,0,0,1,2,0,0,18,11,,
2007/08,Middlesbrough,Man Utd,2,2,Riverside Stadium,https://www.premierleague.com/match/6275,34,2008-04-06,4,6,7,Michael Riley,,35.2,64.8,7,3,14,16,521,744,260,504,21,32,67,31,4,10,4,1,3,1,0,0,21,11,,
2007/08,Everton,Derby,1,0,Goodison Park,https://www.premierleague.com/match/6274,34,2008-04-06,4,6,7,Andre Marriner,,51.9,48.1,5,3,12,10,573,570,314,302,19,24,55,67,10,8,1,3,1,3,0,0,17,19,,
2007/08,Arsenal,Liverpool,1,1,Emirates Stadium,https://www.premierleague.com/match/6267,34,2008-04-05,4,5,6,Phil Dowd,,56.4,43.6,3,2,10,14,770,622,511,397,27,36,51,43,5,3,0,1,1,2,0,0,10,10,,
2007/08,Aston Villa,Bolton,4,0,Villa Park,https://www.premierleague.com/match/6268,34,2008-04-05,4,5,6,Martin Atkinson,,52.0,48.0,6,1,13,8,630,602,369,355,25,36,48,75,5,4,3,0,2,1,0,0,15,12,,
2007/08,Blackburn,Spurs,1,1,Ewood Park,https://www.premierleague.com/match/6269,34,2008-04-05,4,5,6,Peter Walton,,46.5,53.5,7,7,13,10,593,659,381,435,22,19,57,54,1,1,3,5,3,1,0,0,20,4,,
2007/08,Fulham,Sunderland,1,3,Craven Cottage,https://www.premierleague.com/match/6270,34,2008-04-05,4,5,6,Mark Halsey,,56.5,43.5,3,5,18,11,590,514,384,289,14,21,41,72,8,5,0,2,2,0,0,0,12,8,,
2007/08,Man City,Chelsea,0,2,Etihad Stadium,https://www.premierleague.com/match/6271,34,2008-04-05,4,5,6,Chris Foy,,43.9,56.1,4,3,14,11,595,706,384,493,17,23,33,34,7,4,1,9,1,0,0,0,6,12,,
2007/08,Newcastle,Reading,3,0,Sports Direct Arena,https://www.premierleague.com/match/6272,34,2008-04-05,4,5,6,Lee Probert,,62.6,37.4,5,1,17,8,750,508,496,290,22,24,45,52,9,6,7,0,0,1,0,0,11,13,,
2007/08,Wigan,Birmingham,2,0,DW Stadium,https://www.premierleague.com/match/6273,34,2008-04-05,4,5,6,Mike Dean,,56.8,43.2,9,1,23,7,565,493,354,264,30,16,26,66,2,2,3,1,1,2,0,1,16,22,,
2007/08,Chelsea,Middlesbrough,1,0,Stamford Bridge,https://www.premierleague.com/match/6264,33,2008-03-30,3,30,7,Phil Dowd,,57.5,42.5,5,1,20,12,704,579,452,324,21,32,53,47,8,3,3,3,1,1,0,0,13,9,,
2007/08,Spurs,Newcastle,1,4,White Hart Lane,https://www.premierleague.com/match/6266,33,2008-03-30,3,30,7,Stephen Bennett,,48.5,51.5,4,8,17,18,642,664,406,442,25,24,57,43,6,7,0,4,1,1,0,0,12,8,,
2007/08,Liverpool,Everton,1,0,Anfield,https://www.premierleague.com/match/6265,33,2008-03-30,3,30,7,Howard Webb,,49.4,50.6,3,1,15,3,622,589,344,348,48,19,71,43,11,4,4,2,1,4,0,0,13,16,,
2007/08,Birmingham,Man City,3,1,St. Andrew's Trillion Trophy Stadium,https://www.premierleague.com/match/6257,33,2008-03-29,3,29,6,Rob Styles,,33.7,66.3,7,4,11,9,459,681,245,500,18,25,47,44,5,2,3,7,0,2,1,0,13,11,,
2007/08,Bolton,Arsenal,2,3,University of Bolton Stadium,https://www.premierleague.com/match/6258,33,2008-03-29,3,29,6,Chris Foy,,37.3,62.7,5,5,14,20,505,749,284,500,32,23,41,40,8,6,2,5,2,2,0,1,12,11,,
2007/08,Derby,Fulham,2,2,Pride Park Stadium,https://www.premierleague.com/match/6259,33,2008-03-29,3,29,6,Mike Dean,,55.1,44.9,8,6,21,13,570,532,349,283,21,9,38,75,4,5,2,6,3,4,0,0,18,16,,
2007/08,Portsmouth,Wigan,2,0,Fratton Park,https://www.premierleague.com/match/6261,33,2008-03-29,3,29,6,Alan Wiley,,51.8,48.2,5,8,14,22,626,563,358,336,21,25,55,34,5,4,3,4,1,2,0,0,10,14,,
2007/08,Reading,Blackburn,0,0,Madejski Stadium,https://www.premierleague.com/match/6262,33,2008-03-29,3,29,6,Mark Clattenburg,,42.8,57.2,1,5,11,13,515,613,271,377,21,16,55,48,5,7,1,0,2,5,1,0,10,16,,
2007/08,Sunderland,West Ham,2,1,Stadium of Light,https://www.premierleague.com/match/6263,33,2008-03-29,3,29,6,Andre Marriner,,52.3,47.7,7,2,22,10,562,560,333,324,21,20,30,64,13,4,1,5,2,1,0,0,10,12,,
2007/08,Man Utd,Aston Villa,4,0,Old Trafford,https://www.premierleague.com/match/6260,33,2008-03-29,3,29,6,Mark Halsey,,55.0,45.0,5,2,15,14,721,605,499,399,28,23,28,18,5,7,3,1,1,1,0,0,8,7,,
2007/08,Man Utd,Liverpool,3,0,Old Trafford,https://www.premierleague.com/match/6256,32,2008-03-23,3,23,7,Stephen Bennett,,64.7,35.3,10,1,24,8,834,533,605,314,21,43,31,28,2,4,4,0,1,2,0,1,11,12,,
2007/08,Chelsea,Arsenal,2,1,Stamford Bridge,https://www.premierleague.com/match/6255,32,2008-03-23,3,23,7,Mark Clattenburg,,52.5,47.5,7,6,13,12,703,659,459,417,26,23,34,54,4,2,5,1,3,1,0,0,11,14,,
2007/08,Spurs,Portsmouth,2,0,White Hart Lane,https://www.premierleague.com/match/6254,32,2008-03-22,3,22,6,Phil Dowd,,54.2,45.8,7,3,19,7,737,659,512,436,28,16,48,62,7,2,3,2,0,1,0,0,9,13,,
2007/08,Aston Villa,Sunderland,0,1,Villa Park,https://www.premierleague.com/match/6247,32,2008-03-22,3,22,6,Howard Webb,,59.1,40.9,3,1,10,14,602,484,372,261,14,22,33,47,4,4,3,2,0,2,0,0,10,12,,
2007/08,Blackburn,Wigan,3,1,Ewood Park,https://www.premierleague.com/match/6248,32,2008-03-22,3,22,6,Mike Dean,,56.6,43.4,7,7,13,17,521,446,353,255,15,13,32,46,1,9,2,4,1,2,1,1,21,15,,
2007/08,Bolton,Man City,0,0,University of Bolton Stadium,https://www.premierleague.com/match/6249,32,2008-03-22,3,22,6,Andre Marriner,,49.7,50.3,4,3,23,8,598,565,320,327,28,18,70,72,12,12,6,1,1,0,0,0,8,17,,
2007/08,Middlesbrough,Derby,1,0,Riverside Stadium,https://www.premierleague.com/match/6251,32,2008-03-22,3,22,6,Martin Atkinson,,46.0,54.0,5,1,12,8,527,611,322,405,26,23,32,44,9,2,6,2,2,1,0,0,9,11,,
2007/08,Newcastle,Fulham,2,0,Sports Direct Arena,https://www.premierleague.com/match/6252,32,2008-03-22,3,22,6,Alan Wiley,,50.7,49.3,7,2,18,9,701,683,484,471,21,33,45,40,5,4,3,1,0,1,0,0,8,6,,
2007/08,Reading,Birmingham,2,1,Madejski Stadium,https://www.premierleague.com/match/6253,32,2008-03-22,3,22,6,Michael Riley,,47.8,52.2,8,3,15,13,499,549,271,312,28,16,36,58,8,7,2,3,0,1,0,0,16,15,,
2007/08,Everton,West Ham,1,1,Goodison Park,https://www.premierleague.com/match/6250,32,2008-03-22,3,22,6,Mark Halsey,,48.8,51.2,5,4,17,13,657,659,395,422,19,27,63,52,4,4,0,0,3,4,0,0,11,12,,
2007/08,Man Utd,Bolton,2,0,Old Trafford,https://www.premierleague.com/match/6245,31,2008-03-20,3,20,4,Alan Wiley,,52.8,47.2,9,7,23,16,686,625,449,395,21,24,37,43,6,3,0,2,0,2,0,0,14,18,,
2007/08,Spurs,Chelsea,4,4,White Hart Lane,https://www.premierleague.com/match/6246,31,2008-03-20,3,20,4,Michael Riley,,50.3,49.7,7,7,12,10,545,597,354,369,23,18,26,63,10,2,4,5,2,2,0,0,12,19,,
2007/08,Birmingham,Newcastle,1,1,St. Andrew's Trillion Trophy Stadium,https://www.premierleague.com/match/6244,31,2008-03-18,3,18,2,Howard Webb,,39.5,60.5,4,5,14,20,552,728,303,464,35,23,53,52,3,8,1,0,2,2,0,0,9,13,,
2007/08,Fulham,Everton,1,0,Craven Cottage,https://www.premierleague.com/match/6241,31,2008-03-16,3,16,7,Stephen Bennett,,48.1,51.9,1,3,11,8,665,699,433,473,24,17,34,30,3,3,2,1,1,0,0,0,14,8,,
2007/08,Wigan,Bolton,1,0,DW Stadium,https://www.premierleague.com/match/6243,31,2008-03-16,3,16,7,Steve Tanner,,49.5,50.5,3,6,13,14,486,527,299,309,15,17,31,50,8,4,2,4,2,3,1,0,16,18,,
2007/08,Man City,Spurs,2,1,Etihad Stadium,https://www.premierleague.com/match/6242,31,2008-03-16,3,16,7,Mark Clattenburg,,47.3,52.7,6,4,14,11,667,742,428,480,28,32,42,57,5,5,0,0,4,8,0,0,13,5,,
2007/08,Derby,Man Utd,0,1,Pride Park Stadium,https://www.premierleague.com/match/6236,31,2008-03-15,3,15,6,Phil Dowd,,38.8,61.2,4,7,12,19,463,618,238,388,15,21,64,46,5,11,1,3,4,1,0,0,15,8,,
2007/08,Liverpool,Reading,2,1,Anfield,https://www.premierleague.com/match/6237,31,2008-03-15,3,15,6,Andre Marriner,,60.6,39.4,7,1,24,7,665,489,408,259,26,22,54,42,7,2,1,1,0,5,0,0,7,23,,
2007/08,Portsmouth,Aston Villa,2,0,Fratton Park,https://www.premierleague.com/match/6238,31,2008-03-15,3,15,6,Chris Foy,,49.5,50.5,3,5,13,15,507,490,271,264,23,26,53,35,3,6,0,3,2,0,1,1,20,15,,
2007/08,Sunderland,Chelsea,0,1,Stadium of Light,https://www.premierleague.com/match/6239,31,2008-03-15,3,15,6,Mike Dean,,43.7,56.3,4,3,14,15,536,672,323,429,27,14,50,50,7,7,4,5,2,1,0,0,9,10,,
2007/08,West Ham,Blackburn,2,1,Boleyn Ground,https://www.premierleague.com/match/6240,31,2008-03-15,3,15,6,Martin Atkinson,,51.0,49.0,4,4,15,10,571,521,317,288,23,19,62,42,7,10,2,1,1,3,0,0,10,17,,
2007/08,Arsenal,Middlesbrough,1,1,Emirates Stadium,https://www.premierleague.com/match/6235,31,2008-03-15,3,15,6,Mark Halsey,,74.3,25.7,7,1,20,4,929,460,652,218,13,36,38,68,11,1,3,1,1,2,0,1,8,9,,
2007/08,Chelsea,Derby,6,1,Stamford Bridge,https://www.premierleague.com/match/6233,30,2008-03-13,3,13,4,Chris Foy,,71.5,28.5,10,2,24,4,844,436,640,248,16,20,20,47,7,0,7,3,0,1,0,0,9,17,,
2007/08,Aston Villa,Middlesbrough,1,1,Villa Park,https://www.premierleague.com/match/6232,30,2008-03-12,3,12,3,Stephen Bennett,,54.7,45.3,2,2,12,12,586,525,356,303,19,26,47,54,4,4,2,2,0,6,0,0,15,23,,
2007/08,Portsmouth,Birmingham,4,2,Fratton Park,https://www.premierleague.com/match/6234,30,2008-03-12,3,12,3,Steve Tanner,,56.1,43.9,9,5,14,10,697,606,437,331,33,33,49,67,4,3,3,1,0,2,0,0,9,12,,
2007/08,Sunderland,Everton,0,1,Stadium of Light,https://www.premierleague.com/match/6229,29,2008-03-09,3,9,7,Alan Wiley,,52.1,47.9,3,4,13,8,597,565,406,373,20,14,31,55,3,4,2,2,2,1,0,0,18,9,,
2007/08,Spurs,West Ham,4,0,White Hart Lane,https://www.premierleague.com/match/6230,29,2008-03-09,3,9,7,Chris Foy,,55.4,44.6,7,2,19,10,657,567,450,368,21,15,34,48,7,3,2,1,0,1,0,1,9,18,,
2007/08,Wigan,Arsenal,0,0,DW Stadium,https://www.premierleague.com/match/6231,29,2008-03-09,3,9,7,Rob Styles,,42.1,57.9,2,4,12,10,560,732,322,459,32,24,39,70,8,5,2,3,2,2,0,0,11,8,,
2007/08,Blackburn,Fulham,1,1,Ewood Park,https://www.premierleague.com/match/6226,29,2008-03-08,3,8,6,Michael Riley,,58.6,41.4,3,1,16,8,668,499,456,314,11,12,38,50,7,7,1,0,2,2,0,0,22,20,,
2007/08,Liverpool,Newcastle,3,0,Anfield,https://www.premierleague.com/match/6227,29,2008-03-08,3,8,6,Peter Walton,,63.0,37.0,9,3,20,6,731,503,509,296,27,19,34,29,12,8,2,2,1,0,0,0,10,8,,
2007/08,Reading,Man City,2,0,Madejski Stadium,https://www.premierleague.com/match/6228,29,2008-03-08,3,8,6,Uriah Rennie,,41.5,58.5,6,3,16,13,475,595,253,351,19,20,34,53,7,5,4,1,0,2,0,0,10,12,,
2007/08,Liverpool,West Ham,4,0,Anfield,https://www.premierleague.com/match/6225,28,2008-03-06,3,6,4,Stephen Bennett,,54.5,45.5,8,2,24,4,669,589,401,350,30,23,39,64,16,3,1,1,0,3,0,0,9,15,,
2007/08,Bolton,Liverpool,1,3,University of Bolton Stadium,https://www.premierleague.com/match/6223,28,2008-03-02,3,2,7,Phil Dowd,,45.1,54.9,2,6,7,16,604,723,359,430,27,38,38,82,3,10,1,2,2,1,0,0,10,15,,
2007/08,Everton,Portsmouth,3,1,Goodison Park,https://www.premierleague.com/match/6224,28,2008-03-02,3,2,7,Andre Marriner,,52.4,47.6,4,2,14,9,595,604,370,339,30,20,37,71,10,3,3,0,1,1,0,0,14,19,,
2007/08,Arsenal,Aston Villa,1,1,Emirates Stadium,https://www.premierleague.com/match/6215,28,2008-03-01,3,1,6,Mark Clattenburg,,68.1,31.9,5,4,16,10,788,454,540,240,21,19,30,46,8,7,1,7,1,2,0,0,8,13,,
2007/08,Birmingham,Spurs,4,1,St. Andrew's Trillion Trophy Stadium,https://www.premierleague.com/match/6216,28,2008-03-01,3,1,6,Lee Probert,,35.3,64.7,9,8,14,23,460,729,256,468,23,16,51,53,5,6,0,3,1,0,0,0,16,11,,
2007/08,Derby,Sunderland,0,0,Pride Park Stadium,https://www.premierleague.com/match/6217,28,2008-03-01,3,1,6,Michael Riley,,48.2,51.8,0,4,7,15,491,529,269,289,18,16,74,67,4,4,1,3,5,1,0,0,21,19,,
2007/08,Fulham,Man Utd,0,3,Craven Cottage,https://www.premierleague.com/match/6218,28,2008-03-01,3,1,6,Mike Dean,,51.2,48.8,4,8,12,21,605,611,386,365,18,31,36,45,2,5,0,0,1,0,0,0,6,13,,
2007/08,Middlesbrough,Reading,0,1,Riverside Stadium,https://www.premierleague.com/match/6220,28,2008-03-01,3,1,6,Howard Webb,,56.0,44.0,3,3,13,8,643,556,388,306,20,21,42,59,7,2,2,5,4,5,0,0,12,17,,
2007/08,Newcastle,Blackburn,0,1,Sports Direct Arena,https://www.premierleague.com/match/6221,28,2008-03-01,3,1,6,Rob Styles,,47.5,52.5,4,4,18,15,501,503,259,312,19,16,54,42,14,6,3,4,1,2,0,0,12,10,,
