season,home_team,away_team,goals_h,goals_a,stadium,link,match_week,match_date,month,day,weekday,referee,attendance,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a
2011/12,Spurs,Swansea,3,1,White Hart Lane,https://www.premierleague.com/match/7774,31,2012-04-01,4,1,7,Andre Marriner,36174,40.7,59.3,9,2,20,11,621,805,404,609,31,22,12,17,7,6,0,0,1,2,0,0,10,12,,
2011/12,Aston Villa,Chelsea,2,4,Villa Park,https://www.premierleague.com/match/7766,31,2012-03-31,3,31,6,Lee Mason,34740,44.4,55.6,5,7,9,13,518,625,328,444,13,7,27,43,6,4,2,3,1,0,0,0,15,6,,
2011/12,Everton,West Brom,2,0,Goodison Park,https://www.premierleague.com/match/7767,31,2012-03-31,3,31,6,Peter Walton,32051,53.3,46.7,7,2,17,9,679,619,481,414,17,13,23,26,5,2,1,3,2,1,0,0,8,12,,
2011/12,Fulham,Norwich,2,1,Craven Cottage,https://www.premierleague.com/match/7768,31,2012-03-31,3,31,6,Anthony Taylor,25700,38.1,61.9,8,4,15,16,598,855,405,664,19,16,41,26,6,7,3,0,1,2,0,0,12,9,,
2011/12,Man City,Sunderland,3,3,Etihad Stadium,https://www.premierleague.com/match/7769,31,2012-03-31,3,31,6,Phil Dowd,47007,64.1,35.9,7,3,26,9,751,483,527,294,12,22,21,48,17,5,2,0,1,1,0,0,12,14,,
2011/12,QPR,Arsenal,2,1,Kiyan Prince Foundation Stadium,https://www.premierleague.com/match/7770,31,2012-03-31,3,31,6,Mike Dean,18033,32.3,67.7,6,6,11,13,510,839,295,649,32,24,24,16,4,6,6,3,5,2,0,0,15,10,,
2011/12,Wigan,Stoke,2,0,DW Stadium,https://www.premierleague.com/match/7771,31,2012-03-31,3,31,6,Mark Clattenburg,19786,60.8,39.2,6,1,14,5,631,480,449,284,21,13,26,40,8,1,0,5,2,4,0,0,16,14,,
2011/12,Wolves,Bolton,2,3,Molineux Stadium,https://www.premierleague.com/match/7772,31,2012-03-31,3,31,6,Jonathan Moss,25215,50.9,49.1,6,7,16,20,541,532,295,302,14,15,56,40,13,5,4,0,1,1,0,0,12,11,,
2011/12,Man Utd,Fulham,1,0,Old Trafford,https://www.premierleague.com/match/7765,30,2012-03-27,3,27,2,Michael Oliver,75570,59.5,40.5,9,2,21,7,906,680,708,487,15,22,32,30,7,1,2,0,1,0,0,0,17,6,,
2011/12,West Brom,Newcastle,1,3,The Hawthorns,https://www.premierleague.com/match/7764,30,2012-03-25,3,25,7,Chris Foy,25049,51.1,48.9,2,7,17,11,620,627,413,418,22,18,8,42,10,4,4,3,0,1,0,0,11,4,4-5-1,4-4-2
2011/12,Chelsea,Spurs,0,0,Stamford Bridge,https://www.premierleague.com/match/7758,30,2012-03-24,3,24,6,Martin Atkinson,41830,45.4,54.6,2,4,9,20,570,708,383,489,20,17,21,38,6,4,2,0,1,2,0,0,11,13,,
2011/12,Arsenal,Aston Villa,3,0,Emirates Stadium,https://www.premierleague.com/match/7756,30,2012-03-24,3,24,6,Phil Dowd,60108,71.5,28.5,8,0,19,3,779,392,609,232,10,14,12,26,15,5,2,3,0,5,0,0,7,13,,
2011/12,Bolton,Blackburn,2,1,University of Bolton Stadium,https://www.premierleague.com/match/7757,30,2012-03-24,3,24,6,Andre Marriner,26901,58.7,41.3,4,3,17,11,593,460,350,251,16,12,43,27,11,4,1,2,0,2,0,0,8,4,,
2011/12,Liverpool,Wigan,1,2,Anfield,https://www.premierleague.com/match/7759,30,2012-03-24,3,24,6,Lee Mason,44431,56.9,43.1,5,2,19,8,726,606,525,410,15,21,11,34,6,0,2,1,1,2,0,0,17,10,,
2011/12,Norwich,Wolves,2,1,Carrow Road,https://www.premierleague.com/match/7760,30,2012-03-24,3,24,6,Mark Clattenburg,26752,62.4,37.6,4,2,14,13,744,511,528,292,17,17,59,34,5,5,3,5,1,2,1,0,12,10,,
2011/12,Sunderland,QPR,3,1,Stadium of Light,https://www.premierleague.com/match/7762,30,2012-03-24,3,24,6,Mike Jones,37128,51.5,48.5,4,1,17,11,627,578,429,404,16,15,23,24,5,2,2,2,2,3,0,1,11,9,,
2011/12,Swansea,Everton,0,2,Liberty Stadium,https://www.premierleague.com/match/7763,30,2012-03-24,3,24,6,Neil Swarbrick,20509,62.0,38.0,1,5,11,15,739,496,554,323,18,12,27,18,3,3,1,1,1,2,0,0,10,12,,
2011/12,Stoke,Man City,1,1,bet365 Stadium,https://www.premierleague.com/match/7761,30,2012-03-24,3,24,6,Howard Webb,27535,32.5,67.5,3,6,11,16,446,710,229,504,16,25,33,31,5,7,1,0,1,2,0,0,15,14,4-4-2,4-4-1-1
2011/12,Everton,Arsenal,0,1,Goodison Park,https://www.premierleague.com/match/7752,29,2012-03-22,3,22,4,Lee Mason,30330,38.3,61.7,1,4,7,14,509,739,319,533,16,16,30,22,4,6,10,3,2,1,0,0,11,13,,
2011/12,QPR,Liverpool,3,2,Kiyan Prince Foundation Stadium,https://www.premierleague.com/match/7754,29,2012-03-22,3,22,4,Howard Webb,18033,43.5,56.5,5,7,11,19,647,756,412,548,21,18,55,23,7,17,0,0,1,4,0,0,8,7,,
2011/12,Blackburn,Sunderland,2,0,Ewood Park,https://www.premierleague.com/match/7751,29,2012-03-21,3,21,3,Martin Atkinson,20056,45.4,54.6,6,1,16,3,554,594,348,390,11,24,29,34,7,9,0,4,0,1,0,0,12,11,,
2011/12,Man City,Chelsea,2,1,Etihad Stadium,https://www.premierleague.com/match/7753,29,2012-03-21,3,21,3,Mike Dean,46324,60.4,39.6,5,2,21,7,791,580,560,363,18,19,20,46,11,4,0,0,1,2,0,0,10,9,,
2011/12,Spurs,Stoke,1,1,White Hart Lane,https://www.premierleague.com/match/7755,29,2012-03-21,3,21,3,Mike Jones,35172,64.0,36.0,7,2,26,10,735,533,488,275,15,29,30,69,13,1,1,4,1,1,0,0,11,11,,
2011/12,Wolves,Man Utd,0,5,Molineux Stadium,https://www.premierleague.com/match/7750,28,2012-03-18,3,18,7,Anthony Taylor,27494,41.1,58.9,3,9,7,22,587,805,419,625,11,18,15,23,4,7,1,2,0,1,1,0,6,13,,
2011/12,Newcastle,Norwich,1,0,St James' Park,https://www.premierleague.com/match/7749,28,2012-03-18,3,18,7,Phil Dowd,47833,44.2,55.8,6,4,14,11,592,733,415,523,20,17,16,38,4,5,0,0,0,3,0,0,8,15,,
2011/12,Fulham,Swansea,0,3,Craven Cottage,https://www.premierleague.com/match/7747,28,2012-03-17,3,17,6,Mark Halsey,25690,38.1,61.9,5,5,16,10,607,880,430,700,17,25,11,24,6,2,0,0,2,2,0,0,8,7,,
2011/12,Wigan,West Brom,1,1,DW Stadium,https://www.premierleague.com/match/7748,28,2012-03-17,3,17,6,Michael Oliver,21379,60.4,39.6,5,1,21,10,598,478,400,264,14,19,14,40,13,5,2,5,2,4,0,0,8,12,,
2011/12,Liverpool,Everton,3,0,Anfield,https://www.premierleague.com/match/7746,27,2012-03-14,3,14,3,Phil Dowd,44921,51.1,48.9,9,1,16,8,633,593,425,403,18,17,31,32,4,4,5,2,1,4,0,0,6,9,,
2011/12,Arsenal,Newcastle,2,1,Emirates Stadium,https://www.premierleague.com/match/7745,27,2012-03-13,3,13,2,Howard Webb,60095,60.9,39.1,8,2,23,4,758,529,540,348,19,22,12,32,6,3,8,2,2,3,0,0,11,12,,
2011/12,Man Utd,West Brom,2,0,Old Trafford,https://www.premierleague.com/match/7742,27,2012-03-11,3,11,7,Lee Probert,75598,65.3,34.7,8,3,23,7,859,528,675,354,18,18,23,27,8,5,5,1,0,1,0,0,5,14,,
2011/12,Swansea,Man City,1,0,Liberty Stadium,https://www.premierleague.com/match/7744,27,2012-03-11,3,11,7,Lee Mason,20510,55.4,44.6,5,6,12,22,735,646,535,430,14,19,21,22,7,9,2,1,0,2,0,0,9,15,,
2011/12,Norwich,Wigan,1,1,Carrow Road,https://www.premierleague.com/match/7743,27,2012-03-11,3,11,7,Kevin Friend,26653,44.9,55.1,2,7,14,20,607,692,386,489,19,11,36,28,3,5,2,1,4,4,0,0,12,8,,
2011/12,Bolton,QPR,2,1,University of Bolton Stadium,https://www.premierleague.com/match/7737,27,2012-03-10,3,10,6,Martin Atkinson,21551,53.2,46.8,3,4,12,20,602,560,349,313,17,26,44,57,10,6,1,0,2,2,0,0,15,14,,
2011/12,Aston Villa,Fulham,1,0,Villa Park,https://www.premierleague.com/match/7736,27,2012-03-10,3,10,6,Jonathan Moss,32372,51.2,48.8,6,1,16,7,635,626,444,435,15,9,24,41,10,4,2,3,2,0,0,0,9,11,,
2011/12,Chelsea,Stoke,1,0,Stamford Bridge,https://www.premierleague.com/match/7738,27,2012-03-10,3,10,6,Andre Marriner,40945,71.4,28.6,8,0,23,8,741,390,538,210,19,12,33,52,14,1,2,0,1,2,0,1,12,15,,
2011/12,Sunderland,Liverpool,1,0,Stadium of Light,https://www.premierleague.com/match/7740,27,2012-03-10,3,10,6,Anthony Taylor,41661,38.2,61.8,2,3,7,10,536,755,324,549,28,20,39,28,3,2,1,0,1,1,0,0,13,16,,
