season,home_team,away_team,goals_h,goals_a,stadium,link,match_week,match_date,month,day,weekday,referee,attendance,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a
2008/09,Bolton,Aston Villa,1,1,University of Bolton Stadium,https://www.premierleague.com/match/6656,35,2009-04-25,4,25,6,Lee Probert,21709.0,47.0,53.0,5,3,9,16,571,614,298,341,20,14,54,51,5,5,0,4,0,1,0,0,15,10,,
2008/09,Everton,Man City,1,2,Goodison Park,https://www.premierleague.com/match/6657,35,2009-04-25,4,25,6,Alan Wiley,37791.0,57.0,43.0,4,8,16,19,737,634,461,366,12,21,24,51,5,3,2,3,1,3,0,0,12,15,,
2008/09,Fulham,Stoke,1,0,Craven Cottage,https://www.premierleague.com/match/6658,35,2009-04-25,4,25,6,Lee Mason,24997.0,65.7,34.3,2,0,12,12,756,488,501,242,12,19,54,39,5,5,1,1,1,2,0,0,9,14,,
2008/09,Hull,Liverpool,1,3,KCOM Stadium,https://www.premierleague.com/match/6659,35,2009-04-25,4,25,6,Martin Atkinson,24942.0,28.7,71.3,1,5,9,26,449,849,215,595,19,15,30,43,3,7,3,3,3,1,1,0,15,14,,
2008/09,West Brom,Sunderland,3,0,The Hawthorns,https://www.premierleague.com/match/6661,35,2009-04-25,4,25,6,Mark Halsey,26256.0,52.3,47.7,4,3,16,11,726,646,418,375,22,30,43,36,6,3,1,3,0,1,0,0,11,14,,
2008/09,West Ham,Chelsea,0,1,Boleyn Ground,https://www.premierleague.com/match/6662,35,2009-04-25,4,25,6,Mike Dean,34749.0,36.3,63.7,5,5,12,23,580,871,316,586,19,20,37,28,3,5,3,0,1,0,0,0,10,13,,
2008/09,Man Utd,Spurs,5,2,Old Trafford,https://www.premierleague.com/match/6660,35,2009-04-25,4,25,6,Howard Webb,75458.0,58.4,41.6,13,4,24,7,804,625,540,378,13,21,22,30,6,2,4,2,3,3,0,0,19,13,,
2008/09,Chelsea,Everton,0,0,Stamford Bridge,https://www.premierleague.com/match/6654,34,2009-04-23,4,23,4,Mark Halsey,41556.0,59.0,41.0,4,4,24,15,802,595,488,335,16,19,29,43,4,6,6,2,0,1,0,0,10,11,,
2008/09,Man Utd,Portsmouth,2,0,Old Trafford,https://www.premierleague.com/match/6655,34,2009-04-23,4,23,4,Peter Walton,74895.0,56.3,43.7,12,1,21,4,841,696,547,419,32,21,38,29,5,2,5,0,1,0,0,0,11,8,,
2008/09,Liverpool,Arsenal,4,4,Anfield,https://www.premierleague.com/match/6653,34,2009-04-22,4,22,3,Howard Webb,44424.0,54.5,45.5,14,4,26,8,782,726,445,390,21,34,15,90,12,0,5,6,0,1,0,0,10,12,,
2008/09,Spurs,Newcastle,1,0,White Hart Lane,https://www.premierleague.com/match/6652,33,2009-04-19,4,19,7,Mark Halsey,,53.1,46.9,4,3,23,11,748,651,436,391,19,14,54,38,4,7,0,1,1,1,0,0,13,17,,
2008/09,Man City,West Brom,4,2,Etihad Stadium,https://www.premierleague.com/match/6651,33,2009-04-19,4,19,7,Mike Jones,,46.9,53.1,9,10,18,30,617,629,352,369,28,24,50,18,3,9,2,3,1,2,0,0,19,14,,
2008/09,Aston Villa,West Ham,1,1,Villa Park,https://www.premierleague.com/match/6646,33,2009-04-18,4,18,6,Rob Styles,39534.0,42.3,57.7,4,6,17,21,637,782,321,464,34,37,38,37,12,10,2,0,2,3,0,0,10,12,,
2008/09,Middlesbrough,Fulham,0,0,Riverside Stadium,https://www.premierleague.com/match/6647,33,2009-04-18,4,18,6,Peter Walton,30389.0,46.5,53.5,6,2,24,13,701,757,377,466,16,23,22,50,8,1,5,1,3,1,0,0,10,15,,
2008/09,Portsmouth,Bolton,1,0,Fratton Park,https://www.premierleague.com/match/6648,33,2009-04-18,4,18,6,Phil Dowd,20158.0,57.7,42.3,8,1,25,7,695,557,334,263,16,25,74,51,6,5,2,3,2,4,0,0,11,16,,
2008/09,Stoke,Blackburn,1,0,bet365 Stadium,https://www.premierleague.com/match/6649,33,2009-04-18,4,18,6,Howard Webb,27500.0,48.4,51.6,2,0,9,7,511,506,258,277,10,15,62,55,4,6,1,1,3,1,0,0,14,11,,
2008/09,Sunderland,Hull,1,0,Stadium of Light,https://www.premierleague.com/match/6650,33,2009-04-18,4,18,6,Mike Dean,42855.0,55.2,44.8,3,2,10,16,551,476,291,231,14,16,65,42,6,6,6,2,2,3,0,0,12,23,,
2008/09,Aston Villa,Everton,3,3,Villa Park,https://www.premierleague.com/match/6644,32,2009-04-12,4,12,7,Howard Webb,40188.0,50.2,49.8,6,5,17,10,570,538,281,295,20,20,46,39,11,7,3,2,0,2,0,0,10,19,,
2008/09,Man City,Fulham,1,3,Etihad Stadium,https://www.premierleague.com/match/6645,32,2009-04-12,4,12,7,Mark Halsey,39841.0,52.4,47.6,5,6,16,16,724,684,482,436,14,16,32,35,8,3,2,4,0,1,0,0,10,8,,
2008/09,Liverpool,Blackburn,4,0,Anfield,https://www.premierleague.com/match/6637,32,2009-04-11,4,11,6,Michael Riley,43466.0,67.2,32.8,10,6,23,11,835,499,566,269,31,22,27,27,7,2,0,3,2,1,0,0,9,13,,
2008/09,Chelsea,Bolton,4,3,Stamford Bridge,https://www.premierleague.com/match/6636,32,2009-04-11,4,11,6,Peter Walton,41096.0,69.8,30.2,10,5,26,19,828,477,576,231,13,20,27,38,8,5,0,0,3,2,0,0,11,18,,
2008/09,Middlesbrough,Hull,3,1,Riverside Stadium,https://www.premierleague.com/match/6638,32,2009-04-11,4,11,6,Phil Dowd,32255.0,49.6,50.4,8,3,17,14,568,563,289,299,13,7,36,36,3,3,4,4,3,3,0,0,15,18,,
2008/09,Portsmouth,West Brom,2,2,Fratton Park,https://www.premierleague.com/match/6639,32,2009-04-11,4,11,6,Mike Dean,20376.0,48.6,51.4,4,7,13,12,652,670,361,395,30,18,36,45,4,2,2,4,3,1,0,0,16,12,,
2008/09,Sunderland,Man Utd,1,2,Stadium of Light,https://www.premierleague.com/match/6641,32,2009-04-11,4,11,6,Rob Styles,45408.0,35.6,64.4,4,3,19,20,533,835,287,560,17,11,37,53,5,4,0,1,1,2,0,0,7,6,,
2008/09,Spurs,West Ham,1,0,White Hart Lane,https://www.premierleague.com/match/6642,32,2009-04-11,4,11,6,Martin Atkinson,35969.0,59.0,41.0,7,3,18,8,838,633,538,379,17,21,35,46,10,1,2,4,1,5,0,0,10,16,,
2008/09,Wigan,Arsenal,1,4,DW Stadium,https://www.premierleague.com/match/6643,32,2009-04-11,4,11,6,Alan Wiley,22954.0,40.0,60.0,3,5,15,17,534,682,250,390,24,20,48,56,6,5,9,2,3,3,0,0,15,18,,
2008/09,Stoke,Newcastle,1,1,bet365 Stadium,https://www.premierleague.com/match/6640,32,2009-04-11,4,11,6,Chris Foy,27500.0,40.0,60.0,4,2,21,10,507,626,222,352,13,18,46,59,9,3,1,0,4,2,0,0,14,12,,
2008/09,Everton,Wigan,4,0,Goodison Park,https://www.premierleague.com/match/6634,31,2009-04-05,4,5,7,Phil Dowd,34427.0,56.1,43.9,9,4,14,18,722,648,476,371,18,25,25,36,1,4,1,2,0,3,0,0,18,13,,
2008/09,Man Utd,Aston Villa,3,2,Old Trafford,https://www.premierleague.com/match/6635,31,2009-04-05,4,5,7,Michael Riley,75409.0,63.3,36.7,7,6,18,9,745,541,448,249,24,32,43,52,8,4,0,5,1,2,0,0,12,19,,
2008/09,Arsenal,Man City,2,0,Emirates Stadium,https://www.premierleague.com/match/6626,31,2009-04-04,4,4,6,Howard Webb,60097.0,58.8,41.2,9,4,22,10,813,605,501,361,30,28,23,33,7,2,5,0,1,3,0,0,11,10,,
2008/09,Bolton,Middlesbrough,4,1,University of Bolton Stadium,https://www.premierleague.com/match/6628,31,2009-04-04,4,4,6,Alan Wiley,20819.0,41.6,58.4,9,3,15,19,522,641,250,357,19,14,56,38,7,5,3,3,2,1,0,0,20,14,,
2008/09,Hull,Portsmouth,0,0,KCOM Stadium,https://www.premierleague.com/match/6630,31,2009-04-04,4,4,6,Chris Foy,24802.0,52.5,47.5,1,1,10,5,602,549,324,284,17,30,39,58,0,4,4,3,0,1,0,1,14,14,,
2008/09,Newcastle,Chelsea,0,2,Sports Direct Arena,https://www.premierleague.com/match/6631,31,2009-04-04,4,4,6,Rob Styles,52112.0,41.5,58.5,2,10,7,16,590,774,333,493,26,22,16,41,4,6,1,4,0,2,0,0,7,20,,
2008/09,West Brom,Stoke,0,2,The Hawthorns,https://www.premierleague.com/match/6632,31,2009-04-04,4,4,6,Martin Atkinson,26277.0,67.2,32.8,5,4,20,10,734,459,444,223,13,12,35,38,6,3,2,5,2,1,0,0,11,10,,
2008/09,West Ham,Sunderland,2,0,Boleyn Ground,https://www.premierleague.com/match/6633,31,2009-04-04,4,4,6,Mike Jones,34761.0,50.6,49.4,6,8,18,16,661,664,399,390,25,26,44,31,11,8,4,2,1,1,0,0,10,7,,
2008/09,Fulham,Liverpool,0,1,Craven Cottage,https://www.premierleague.com/match/6629,31,2009-04-04,4,4,6,Stephen Bennett,25661.0,39.8,60.2,1,7,3,20,617,844,362,553,20,21,40,32,3,6,5,3,2,2,0,0,9,10,,
2008/09,Blackburn,Spurs,2,1,Ewood Park,https://www.premierleague.com/match/6627,31,2009-04-04,4,4,6,Peter Walton,21891.0,45.4,54.6,4,3,12,11,581,722,321,397,31,16,50,72,5,7,6,5,1,0,0,1,14,10,,
2008/09,Wigan,Hull,1,0,DW Stadium,https://www.premierleague.com/match/6625,30,2009-03-22,3,22,7,Andre Marriner,17689.0,49.7,50.3,6,1,19,8,617,629,315,318,31,20,65,55,5,4,0,1,1,3,0,0,17,13,,
2008/09,Man City,Sunderland,1,0,Etihad Stadium,https://www.premierleague.com/match/6624,30,2009-03-22,3,22,7,Steve Tanner,43017.0,65.1,34.9,9,3,21,8,712,446,488,241,13,16,41,28,7,8,2,0,3,5,0,1,17,15,,
2008/09,Liverpool,Aston Villa,5,0,Anfield,https://www.premierleague.com/match/6623,30,2009-03-22,3,22,7,Martin Atkinson,44131.0,60.5,39.5,7,3,19,7,800,581,541,327,28,23,29,26,4,6,1,2,1,3,0,1,10,13,,
2008/09,Portsmouth,Everton,2,1,Fratton Park,https://www.premierleague.com/match/6619,30,2009-03-21,3,21,6,Peter Walton,20388.0,48.8,51.2,4,2,17,6,663,632,340,352,20,27,67,51,7,3,1,2,2,1,0,0,19,9,,
2008/09,Blackburn,West Ham,1,1,Ewood Park,https://www.premierleague.com/match/6616,30,2009-03-21,3,21,6,Chris Foy,21672.0,52.7,47.3,3,2,21,6,630,647,341,330,24,20,23,104,7,1,4,5,2,1,0,0,14,10,,
2008/09,Fulham,Man Utd,2,0,Craven Cottage,https://www.premierleague.com/match/6617,30,2009-03-21,3,21,6,Phil Dowd,25652.0,47.3,52.7,8,7,24,19,720,760,432,480,30,11,41,23,4,4,3,2,2,3,0,2,14,12,,
2008/09,Stoke,Middlesbrough,1,0,bet365 Stadium,https://www.premierleague.com/match/6620,30,2009-03-21,3,21,6,Lee Mason,26442.0,37.3,62.7,3,2,11,16,448,628,211,381,11,17,44,49,5,4,1,2,4,1,0,0,19,14,,
2008/09,Spurs,Chelsea,1,0,White Hart Lane,https://www.premierleague.com/match/6621,30,2009-03-21,3,21,6,Mike Dean,36034.0,40.3,59.7,5,7,12,20,583,749,311,486,19,19,47,31,8,7,1,3,2,2,0,0,14,8,,
2008/09,West Brom,Bolton,1,1,The Hawthorns,https://www.premierleague.com/match/6622,30,2009-03-21,3,21,6,Howard Webb,25530.0,62.6,37.4,0,8,12,14,659,475,448,256,19,20,19,48,8,4,6,1,2,1,0,0,11,12,,
2008/09,Newcastle,Arsenal,1,3,Sports Direct Arena,https://www.premierleague.com/match/6618,30,2009-03-21,3,21,6,Mark Halsey,49972.0,45.1,54.9,4,9,13,19,603,725,359,454,13,21,17,46,8,4,2,1,0,1,0,0,12,12,,
2008/09,West Ham,West Brom,0,0,Boleyn Ground,https://www.premierleague.com/match/6615,29,2009-03-17,3,17,2,Mark Halsey,40842.0,53.4,46.6,1,1,10,10,716,660,432,373,35,19,39,37,3,3,6,0,1,1,0,0,11,13,,
2008/09,Chelsea,Man City,1,0,Stamford Bridge,https://www.premierleague.com/match/6614,29,2009-03-15,3,15,7,Michael Riley,41810.0,54.3,45.7,3,1,24,7,771,670,483,401,29,26,32,30,5,2,6,2,0,2,0,0,8,9,,
2008/09,Aston Villa,Spurs,1,2,Villa Park,https://www.premierleague.com/match/6613,29,2009-03-15,3,15,7,Stephen Bennett,41205.0,51.2,48.8,5,7,13,13,677,684,363,363,36,26,34,60,9,5,3,0,1,3,0,0,13,11,,
2008/09,Man Utd,Liverpool,1,4,Old Trafford,https://www.premierleague.com/match/6610,29,2009-03-14,3,14,6,Alan Wiley,75569.0,55.1,44.9,3,5,17,9,723,628,435,357,18,32,30,40,10,3,3,2,2,3,1,0,14,16,,
2008/09,Arsenal,Blackburn,4,0,Emirates Stadium,https://www.premierleague.com/match/6606,29,2009-03-14,3,14,6,Phil Dowd,60091.0,59.3,40.7,9,1,21,5,639,462,391,268,20,26,55,32,7,4,3,2,0,4,0,0,10,17,,
2008/09,Bolton,Fulham,1,3,University of Bolton Stadium,https://www.premierleague.com/match/6607,29,2009-03-14,3,14,6,Chris Foy,22117.0,45.3,54.7,5,4,14,16,660,745,370,447,26,22,41,53,4,5,0,0,1,0,0,0,11,8,,
2008/09,Everton,Stoke,3,1,Goodison Park,https://www.premierleague.com/match/6608,29,2009-03-14,3,14,6,Andre Marriner,36396.0,62.1,37.9,8,2,18,11,720,494,450,269,10,19,44,36,4,9,1,2,0,1,0,0,7,14,,
2008/09,Hull,Newcastle,1,1,KCOM Stadium,https://www.premierleague.com/match/6609,29,2009-03-14,3,14,6,Howard Webb,24914.0,41.1,58.9,2,2,9,12,502,620,259,383,19,12,49,35,3,3,7,2,3,3,0,0,21,16,,
2008/09,Middlesbrough,Portsmouth,1,1,Riverside Stadium,https://www.premierleague.com/match/6611,29,2009-03-14,3,14,6,Martin Atkinson,24281.0,51.9,48.1,7,4,21,11,629,633,332,341,21,22,16,72,13,4,2,1,0,3,1,0,12,11,,
2008/09,Sunderland,Wigan,1,2,Stadium of Light,https://www.premierleague.com/match/6612,29,2009-03-14,3,14,6,Mike Dean,39266.0,57.9,42.1,3,4,10,10,691,583,403,300,25,20,50,62,6,3,4,4,0,1,0,0,9,11,,
2008/09,Fulham,Blackburn,1,2,Craven Cottage,https://www.premierleague.com/match/6605,28,2009-03-12,3,12,4,Rob Styles,,52.9,47.1,4,9,12,18,653,638,362,325,21,30,59,65,9,9,0,7,1,1,0,0,14,9,,
2008/09,Sunderland,Spurs,1,1,Stadium of Light,https://www.premierleague.com/match/6604,28,2009-03-07,3,7,6,Phil Dowd,37894.0,43.4,56.6,2,5,10,14,612,736,345,452,23,14,43,55,4,1,5,3,3,2,0,0,18,9,,
2008/09,Blackburn,Everton,0,0,Ewood Park,https://www.premierleague.com/match/6597,28,2009-03-05,3,5,4,Alan Wiley,21445.0,49.9,50.1,1,4,10,9,616,649,381,375,25,11,48,46,2,4,3,5,1,0,0,0,12,15,,
2008/09,Fulham,Hull,0,1,Craven Cottage,https://www.premierleague.com/match/6598,28,2009-03-05,3,5,4,Mike Jones,23051.0,63.1,36.9,5,2,19,14,743,542,462,266,16,17,29,56,13,5,2,2,3,1,0,0,11,15,,
2008/09,Spurs,Middlesbrough,4,0,White Hart Lane,https://www.premierleague.com/match/6602,28,2009-03-05,3,5,4,Howard Webb,35761.0,50.3,49.7,5,3,13,12,764,747,487,466,19,23,51,32,4,8,3,6,0,1,0,0,7,6,,
2008/09,Liverpool,Sunderland,2,0,Anfield,https://www.premierleague.com/match/6594,28,2009-03-04,3,4,3,Mark Halsey,,62.6,37.4,8,2,31,7,826,588,555,323,20,19,27,35,7,2,2,2,1,1,0,0,10,6,,
2008/09,Man City,Aston Villa,2,0,Etihad Stadium,https://www.premierleague.com/match/6599,28,2009-03-04,3,4,3,Chris Foy,40137.0,46.7,53.3,4,3,16,10,628,658,346,380,27,28,41,29,6,5,2,3,1,2,0,0,9,11,,
