season,home_team,away_team,goals_h,goals_a,stadium,link,match_week,match_date,month,day,weekday,referee,attendance,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a
2018/19,Chelsea,Watford,3,0,Stamford Bridge,https://www.premierleague.com/match/38671,37,2019-05-05,5,5,7,Paul Tierney,40650,58.4,41.6,9,3,19,16,747,570,537,382,22,14,26,15,6,6,1,3,0,1,0,0,6,12,4-3-3,4-2-2-2
2018/19,Huddersfield,Man Utd,1,1,John Smith's Stadium,https://www.premierleague.com/match/38673,37,2019-05-05,5,5,7,Lee Mason,24263,35.8,64.2,3,7,7,23,506,805,332,600,18,15,20,20,3,7,2,1,1,1,0,0,10,10,4-3-3,4-3-1-2
2018/19,Arsenal,Brighton,1,1,Emirates Stadium,https://www.premierleague.com/match/38668,37,2019-05-05,5,5,7,Anthony Taylor,59965,70.5,29.5,8,5,20,11,783,450,564,235,11,22,17,36,16,3,2,4,5,2,0,0,9,14,4-3-1-2,4-5-1
2018/19,Bournemouth,Spurs,1,0,Vitality Stadium,https://www.premierleague.com/match/38669,37,2019-05-04,5,4,6,Craig Pawson,10630,53.6,46.4,6,5,20,11,643,595,439,404,15,15,15,20,10,6,1,3,1,5,0,2,11,12,4-4-1-1,4-2-3-1
2018/19,West Ham,Southampton,3,0,London Stadium,https://www.premierleague.com/match/38676,37,2019-05-04,5,4,6,Stuart Attwell,59961,56.3,43.7,6,1,17,11,728,572,520,384,18,14,26,13,2,7,3,1,1,1,0,0,2,11,4-1-4-1,4-4-2
2018/19,Wolves,Fulham,1,0,Molineux Stadium,https://www.premierleague.com/match/38677,37,2019-05-04,5,4,6,Jonathan Moss,30456,39.2,60.8,6,2,19,6,546,782,376,601,19,13,13,36,7,1,1,0,1,3,0,0,10,15,3-5-2,5-3-2
2018/19,Cardiff,Crystal Palace,2,3,Cardiff City Stadium,https://www.premierleague.com/match/38670,37,2019-05-04,5,4,6,Michael Oliver,32133,39.3,60.7,8,7,18,21,499,689,276,446,21,16,23,29,10,5,0,0,1,2,0,0,14,11,4-4-1-1,4-4-2
2018/19,Newcastle,Liverpool,2,3,St. James' Park,https://www.premierleague.com/match/38675,37,2019-05-04,5,4,6,Andre Marriner,52206,30.9,69.1,7,4,14,11,469,851,294,677,12,13,27,22,2,3,4,2,1,1,0,0,10,4,5-4-1,4-3-3
2018/19,Everton,Burnley,2,0,Goodison Park,https://www.premierleague.com/match/38672,37,2019-05-03,5,3,5,Chris Kavanagh,39303,60.1,39.9,6,1,20,5,764,565,555,369,20,17,22,34,8,1,1,2,0,2,0,0,8,9,4-2-3-1,4-4-2
2018/19,Leicester,Arsenal,3,0,King Power Stadium,https://www.premierleague.com/match/38662,36,2019-04-28,4,28,7,Michael Oliver,32037,67.2,32.8,12,1,24,6,816,491,610,293,19,16,25,20,8,6,2,3,3,1,0,1,13,13,4-1-4-1,4-4-2
2018/19,Burnley,Man City,0,1,Turf Moor,https://www.premierleague.com/match/38659,36,2019-04-28,4,28,7,Paul Tierney,21605,30.1,69.9,0,7,2,25,442,814,263,608,16,13,31,21,0,6,2,3,1,1,0,0,5,7,4-4-2,4-3-3
2018/19,Man Utd,Chelsea,1,1,Old Trafford,https://www.premierleague.com/match/38664,36,2019-04-28,4,28,7,Martin Atkinson,74526,51.7,48.3,5,3,7,16,653,617,467,422,15,15,12,19,6,6,5,5,3,2,0,0,9,14,4-3-1-2,4-3-3
2018/19,Spurs,West Ham,0,1,Tottenham Hotspur Stadium,https://www.premierleague.com/match/38666,36,2019-04-27,4,27,6,Anthony Taylor,60043,63.0,37.0,4,7,14,16,847,579,614,351,20,21,25,21,2,7,5,3,0,2,0,0,3,8,4-1-2-1-2,4-1-4-1
2018/19,Crystal Palace,Everton,0,0,Selhurst Park,https://www.premierleague.com/match/38660,36,2019-04-27,4,27,6,Lee Mason,25789,36.1,63.9,0,3,8,22,564,777,313,543,21,20,36,19,5,10,4,0,2,0,0,0,9,15,4-4-2,4-2-3-1
2018/19,Fulham,Cardiff,1,0,Craven Cottage,https://www.premierleague.com/match/38661,36,2019-04-27,4,27,6,Chris Kavanagh,23822,73.0,27.0,2,8,8,13,833,434,623,220,22,28,25,32,10,3,0,0,1,3,0,0,10,8,4-2-3-1,4-2-3-1
2018/19,Southampton,Bournemouth,3,3,St. Mary's Stadium,https://www.premierleague.com/match/38665,36,2019-04-27,4,27,6,Graham Scott,31310,44.4,55.6,7,5,22,9,586,661,351,459,25,19,20,30,9,3,0,0,2,1,0,0,8,9,4-3-3,5-3-2
2018/19,Watford,Wolves,1,2,Vicarage Road,https://www.premierleague.com/match/38667,36,2019-04-27,4,27,6,Simon Hooper,20323,56.5,43.5,1,4,10,11,716,597,495,386,17,22,34,34,4,5,3,5,3,2,0,0,10,11,4-2-2-2,3-5-2
2018/19,Brighton,Newcastle,1,1,Amex Stadium,https://www.premierleague.com/match/38658,36,2019-04-27,4,27,6,Mike Dean,30587,49.8,50.2,2,1,9,9,653,669,461,488,11,23,23,31,7,4,3,0,2,3,0,0,7,10,4-4-2,5-4-1
2018/19,Liverpool,Huddersfield,5,0,Anfield,https://www.premierleague.com/match/38663,36,2019-04-26,4,26,5,Kevin Friend,53249,70.3,29.7,7,1,21,5,927,479,726,306,19,23,11,20,4,4,0,0,2,4,0,0,5,14,4-3-3,4-1-4-1
2018/19,Wolves,Arsenal,3,1,Molineux Stadium,https://www.premierleague.com/match/38617,35,2019-04-24,4,24,3,Stuart Attwell,31436,29.6,70.4,3,1,11,11,445,841,285,690,15,7,18,3,5,5,1,3,2,3,0,0,12,9,3-5-2,4-2-3-1
2018/19,Man Utd,Man City,0,2,Old Trafford,https://www.premierleague.com/match/38613,35,2019-04-24,4,24,3,Andre Marriner,74431,36.8,63.2,1,5,12,8,565,874,406,702,13,14,12,11,1,1,0,2,2,2,0,0,10,10,5-3-2,4-3-3
2018/19,Spurs,Brighton,1,0,Tottenham Hotspur Stadium,https://www.premierleague.com/match/38635,35,2019-04-23,4,23,2,Chris Kavanagh,56251,78.5,21.5,5,1,29,6,902,383,713,194,15,18,11,37,6,3,2,1,1,2,0,0,7,13,4-3-3,4-3-3
2018/19,Watford,Southampton,1,1,Vicarage Road,https://www.premierleague.com/match/38615,35,2019-04-23,4,23,2,Mike Dean,19170,62.2,37.8,4,4,15,8,800,567,599,359,14,21,12,27,3,4,4,5,5,2,0,0,10,14,4-2-2-2,3-4-2-1
2018/19,Chelsea,Burnley,2,2,Stamford Bridge,https://www.premierleague.com/match/38651,35,2019-04-22,4,22,1,Kevin Friend,40642,76.4,23.6,9,3,22,6,899,425,681,219,15,15,12,48,10,1,1,2,2,1,0,0,9,4,4-3-3,4-4-2
2018/19,Everton,Man Utd,4,0,Goodison Park,https://www.premierleague.com/match/38652,35,2019-04-21,4,21,7,Paul Tierney,39395,48.3,51.7,8,1,15,7,583,607,383,417,17,12,24,21,10,2,1,1,1,1,0,0,11,7,4-2-3-1,4-3-3
2018/19,Arsenal,Crystal Palace,2,3,Emirates Stadium,https://www.premierleague.com/match/38648,35,2019-04-21,4,21,7,Jonathan Moss,59929,72.6,27.4,5,7,12,16,881,464,656,249,15,27,6,30,8,3,1,2,4,1,0,0,15,12,3-4-1-2,4-4-2
2018/19,Cardiff,Liverpool,0,2,Cardiff City Stadium,https://www.premierleague.com/match/38650,35,2019-04-21,4,21,7,Martin Atkinson,33082,23.9,76.1,2,6,7,17,352,798,193,619,15,15,29,17,5,10,4,2,1,1,0,0,6,5,4-1-4-1,4-3-3
2018/19,Bournemouth,Fulham,0,1,Vitality Stadium,https://www.premierleague.com/match/38649,35,2019-04-20,4,20,6,David Coote,10511,49.0,51.0,5,5,15,17,636,642,445,457,21,14,20,12,3,7,1,0,1,3,0,0,11,18,4-4-2,4-2-3-1
2018/19,Newcastle,Southampton,3,1,St. James' Park,https://www.premierleague.com/match/38655,35,2019-04-20,4,20,6,Anthony Taylor,52191,43.4,56.6,6,3,15,15,536,632,320,417,22,14,30,18,4,11,0,2,0,2,0,0,5,11,5-4-1,3-4-2-1
2018/19,Man City,Spurs,1,0,Etihad Stadium,https://www.premierleague.com/match/38654,35,2019-04-20,4,20,6,Michael Oliver,54489,60.7,39.3,4,4,15,10,794,564,582,379,15,26,11,19,4,4,2,2,1,2,0,0,11,11,4-3-3,5-3-2
2018/19,Huddersfield,Watford,1,2,John Smith's Stadium,https://www.premierleague.com/match/38653,35,2019-04-20,4,20,6,Roger East,23957,45.7,54.3,3,6,13,11,561,629,378,459,15,16,17,14,2,2,1,2,2,2,0,0,15,9,4-4-1-1,4-2-2-2
2018/19,West Ham,Leicester,2,2,London Stadium,https://www.premierleague.com/match/38656,35,2019-04-20,4,20,6,Lee Probert,59960,49.3,50.7,3,5,11,11,617,633,410,425,19,27,20,24,6,8,1,2,2,0,0,0,8,9,4-1-4-1,4-4-1-1
2018/19,Wolves,Brighton,0,0,Molineux Stadium,https://www.premierleague.com/match/38657,35,2019-04-20,4,20,6,Craig Pawson,31096,68.2,31.8,5,0,23,5,818,468,615,297,12,24,9,37,14,1,0,1,0,1,0,0,0,8,3-5-2,4-3-3
2018/19,Brighton,Cardiff,0,2,Amex Stadium,https://www.premierleague.com/match/38609,34,2019-04-16,4,16,2,Andre Marriner,30226,63.9,36.1,2,3,14,10,744,522,520,302,18,29,16,32,5,4,2,0,0,1,0,0,11,13,4-2-3-1,4-2-3-1
2018/19,Watford,Arsenal,0,1,Vicarage Road,https://www.premierleague.com/match/38647,34,2019-04-15,4,15,1,Craig Pawson,20480,34.1,65.9,3,5,11,19,513,839,327,660,13,12,15,22,6,4,2,4,2,0,1,0,12,8,3-5-2,4-2-3-1
2018/19,Crystal Palace,Man City,1,3,Selhurst Park,https://www.premierleague.com/match/38640,34,2019-04-14,4,14,7,Martin Atkinson,25721,27.6,72.4,3,6,7,20,486,934,274,721,22,22,32,17,2,9,0,0,1,2,0,0,5,11,4-5-1,4-2-3-1
2018/19,Liverpool,Chelsea,2,0,Anfield,https://www.premierleague.com/match/38643,34,2019-04-14,4,14,7,Michael Oliver,53279,61.8,38.2,7,3,15,6,863,618,646,401,19,30,14,32,9,2,2,2,0,1,0,0,5,9,4-3-3,4-3-3
2018/19,Spurs,Huddersfield,4,0,Tottenham Hotspur Stadium,https://www.premierleague.com/match/38646,34,2019-04-13,4,13,6,Lee Mason,58308,70.0,30.0,5,1,22,7,900,480,738,305,16,13,12,15,4,2,1,0,2,2,0,0,10,12,3-4-1-2,5-4-1
2018/19,Brighton,Bournemouth,0,5,Amex Stadium,https://www.premierleague.com/match/38638,34,2019-04-13,4,13,6,Kevin Friend,30460,50.1,49.9,1,7,8,14,645,664,470,480,19,22,7,21,4,1,1,0,2,4,1,0,10,6,4-3-3,4-4-2
2018/19,Burnley,Cardiff,2,0,Turf Moor,https://www.premierleague.com/match/38639,34,2019-04-13,4,13,6,Mike Dean,21480,46.0,54.0,7,2,14,14,496,522,280,349,15,9,23,25,8,4,3,0,2,4,0,0,7,10,4-4-2,4-2-3-1
2018/19,Fulham,Everton,2,0,Craven Cottage,https://www.premierleague.com/match/38641,34,2019-04-13,4,13,6,Lee Probert,24971,40.6,59.4,5,1,12,9,566,709,343,496,20,28,25,13,7,3,1,1,2,1,0,0,8,10,4-2-3-1,4-2-3-1
2018/19,Southampton,Wolves,3,1,St. Mary's Stadium,https://www.premierleague.com/match/38645,34,2019-04-13,4,13,6,Jonathan Moss,31708,30.7,69.3,6,2,12,17,487,844,281,625,23,17,35,16,4,9,0,2,1,3,0,0,13,8,3-4-2-1,3-5-2
2018/19,Man Utd,West Ham,2,1,Old Trafford,https://www.premierleague.com/match/38644,34,2019-04-13,4,13,6,Graham Scott,74478,42.3,57.7,4,4,14,18,578,726,373,519,21,17,25,19,3,11,3,3,1,1,0,0,14,5,4-2-3-1,4-1-4-1
2018/19,Leicester,Newcastle,0,1,King Power Stadium,https://www.premierleague.com/match/38642,34,2019-04-12,4,12,5,Chris Kavanagh,32108,71.7,28.3,5,5,12,11,973,510,773,303,13,21,12,33,2,3,3,4,2,3,0,0,6,10,4-1-4-1,5-4-1
2018/19,Chelsea,West Ham,2,0,Stamford Bridge,https://www.premierleague.com/match/38629,33,2019-04-08,4,8,1,Chris Kavanagh,40537,54.0,46.0,7,2,16,9,685,591,485,406,12,24,9,16,7,4,3,1,2,1,0,0,8,7,4-3-3,4-2-3-1
2018/19,Everton,Arsenal,1,0,Goodison Park,https://www.premierleague.com/match/38630,33,2019-04-07,4,7,7,Kevin Friend,39400,42.9,57.1,6,2,23,7,594,717,381,513,19,21,21,23,9,6,3,2,1,4,0,0,8,9,4-2-3-1,3-4-2-1
2018/19,Bournemouth,Burnley,1,3,Vitality Stadium,https://www.premierleague.com/match/38628,33,2019-04-06,4,6,6,Martin Atkinson,10446,59.9,40.1,2,3,10,10,639,462,441,284,6,12,35,20,3,6,2,5,2,3,0,0,12,16,4-4-2,4-4-2
2018/19,Huddersfield,Leicester,1,4,John Smith's Stadium,https://www.premierleague.com/match/38631,33,2019-04-06,4,6,6,David Coote,24126,44.8,55.2,4,9,10,18,553,676,369,467,17,16,12,19,8,5,2,3,3,0,0,0,13,11,4-4-1-1,4-1-4-1
2018/19,Newcastle,Crystal Palace,0,1,St. James' Park,https://www.premierleague.com/match/38633,33,2019-04-06,4,6,6,Stuart Attwell,51926,53.8,46.2,5,1,18,3,642,584,436,392,18,16,12,39,9,4,2,4,1,2,0,0,12,13,5-4-1,4-4-2
2018/19,Southampton,Liverpool,1,3,St. Mary's Stadium,https://www.premierleague.com/match/38634,33,2019-04-05,4,5,5,Paul Tierney,31797,33.0,67.0,1,5,11,17,465,757,272,565,16,11,37,17,7,5,3,3,2,4,0,0,8,7,3-4-2-1,4-3-3
2018/19,Chelsea,Brighton,3,0,Stamford Bridge,https://www.premierleague.com/match/38572,32,2019-04-03,4,3,3,Graham Scott,38593,68.3,31.7,4,1,17,3,926,530,753,350,19,17,8,24,7,1,0,0,0,2,0,0,5,9,4-3-3,4-3-3
2018/19,Man City,Cardiff,2,0,Etihad Stadium,https://www.premierleague.com/match/38632,32,2019-04-03,4,3,3,Jonathan Moss,53559,78.8,21.2,11,1,27,4,846,324,676,185,11,14,8,28,17,4,1,1,0,3,0,0,3,7,4-3-3,4-4-1-1
2018/19,Spurs,Crystal Palace,2,0,Tottenham Hotspur Stadium,https://www.premierleague.com/match/38614,32,2019-04-03,4,3,3,Andre Marriner,59215,65.3,34.7,10,1,26,5,894,568,687,364,16,17,9,26,8,2,0,4,1,0,0,0,8,5,4-2-3-1,4-3-3
2018/19,Watford,Fulham,4,1,Vicarage Road,https://www.premierleague.com/match/38636,32,2019-04-02,4,2,2,Roger East,17301,46.6,53.4,7,7,15,17,652,756,462,531,22,18,15,24,6,4,2,0,3,2,0,0,12,5,4-2-2-2,3-4-3
2018/19,Wolves,Man Utd,2,1,Molineux Stadium,https://www.premierleague.com/match/38637,32,2019-04-02,4,2,2,Mike Dean,31302,49.8,50.2,2,4,9,18,683,680,510,515,17,14,25,11,3,5,4,5,1,2,0,1,5,11,3-5-2,3-5-1-1
2018/19,Arsenal,Newcastle,2,0,Emirates Stadium,https://www.premierleague.com/match/38618,32,2019-04-01,4,1,1,Anthony Taylor,59869,70.6,29.4,4,1,7,3,882,468,700,285,13,17,17,23,6,2,2,2,2,0,0,0,11,10,3-4-2-1,5-4-1
2018/19,Cardiff,Chelsea,1,2,Cardiff City Stadium,https://www.premierleague.com/match/38621,32,2019-03-31,3,31,7,Craig Pawson,32657,28.9,71.1,3,3,8,21,423,787,239,592,27,10,23,20,2,7,2,1,2,3,0,0,8,14,4-2-3-1,4-3-3
2018/19,Liverpool,Spurs,2,1,Anfield,https://www.premierleague.com/match/38625,32,2019-03-31,3,31,7,Martin Atkinson,53322,48.7,51.3,3,2,14,11,634,663,445,485,18,16,19,25,10,3,2,2,0,1,0,0,5,8,4-3-3,3-1-4-2
2018/19,Fulham,Man City,0,2,Craven Cottage,https://www.premierleague.com/match/38623,32,2019-03-30,3,30,6,Kevin Friend,25001,34.6,65.4,0,7,5,24,544,866,359,679,20,16,20,12,0,11,4,1,2,0,0,0,4,12,4-3-3,4-3-3
2018/19,Brighton,Southampton,0,1,Amex Stadium,https://www.premierleague.com/match/38619,32,2019-03-30,3,30,6,Michael Oliver,30636,60.2,39.8,1,2,14,8,741,543,525,346,20,9,18,27,6,5,6,0,1,2,0,0,8,10,4-3-3,4-2-2-2
2018/19,Burnley,Wolves,2,0,Turf Moor,https://www.premierleague.com/match/38620,32,2019-03-30,3,30,6,Chris Kavanagh,20990,37.2,62.8,1,1,6,8,497,719,322,534,15,16,28,10,1,5,1,2,1,1,0,0,12,10,4-4-2,3-5-2
2018/19,Crystal Palace,Huddersfield,2,0,Selhurst Park,https://www.premierleague.com/match/38622,32,2019-03-30,3,30,6,Lee Probert,25193,48.5,51.5,5,5,19,15,630,646,423,449,15,14,13,22,5,5,0,0,6,3,0,0,10,7,4-3-3,4-5-1
2018/19,Leicester,Bournemouth,2,0,King Power Stadium,https://www.premierleague.com/match/38624,32,2019-03-30,3,30,6,Lee Mason,31530,58.8,41.2,4,2,18,8,809,610,605,423,15,15,19,22,6,1,3,1,0,2,0,0,6,12,4-1-4-1,4-4-2
2018/19,Man Utd,Watford,2,1,Old Trafford,https://www.premierleague.com/match/38626,32,2019-03-30,3,30,6,Stuart Attwell,74543,51.5,48.5,5,8,8,20,623,592,431,399,16,13,35,15,3,5,4,3,1,2,0,0,14,9,4-3-1-2,4-2-2-2
2018/19,West Ham,Everton,0,2,London Stadium,https://www.premierleague.com/match/38627,32,2019-03-30,3,30,6,Paul Tierney,59988,49.3,50.7,1,9,3,17,632,654,420,431,23,24,23,21,4,9,2,3,1,1,0,0,7,14,4-4-2,4-2-3-1
2018/19,Fulham,Liverpool,1,2,Craven Cottage,https://www.premierleague.com/match/38612,31,2019-03-17,3,17,7,Craig Pawson,25043,37.2,62.8,2,6,7,16,540,784,365,595,21,19,20,4,1,10,4,1,2,1,0,0,11,7,4-3-3,4-3-3
2018/19,Everton,Chelsea,2,0,Goodison Park,https://www.premierleague.com/match/38611,31,2019-03-17,3,17,7,Anthony Taylor,39356,32.7,67.3,8,5,15,17,526,866,314,666,13,21,25,11,3,4,1,3,1,2,0,0,17,9,4-2-3-1,4-3-3
2018/19,Bournemouth,Newcastle,2,2,Vitality Stadium,https://www.premierleague.com/match/38608,31,2019-03-16,3,16,6,Mike Dean,10625,48.9,51.1,3,4,10,12,585,607,403,423,11,25,21,19,6,6,0,1,3,2,0,0,9,12,4-4-2,5-4-1
2018/19,Burnley,Leicester,1,2,Turf Moor,https://www.premierleague.com/match/38610,31,2019-03-16,3,16,6,Michael Oliver,20719,62.2,37.8,2,4,13,9,661,488,472,294,12,12,12,40,9,3,4,1,1,1,0,1,9,10,4-4-2,4-1-4-1
2018/19,West Ham,Huddersfield,4,3,London Stadium,https://www.premierleague.com/match/38616,31,2019-03-16,3,16,6,Jonathan Moss,59931,64.1,35.9,5,5,16,15,790,511,605,327,16,18,13,21,5,8,1,1,0,2,0,0,7,15,4-1-4-1,4-2-3-1
2018/19,Liverpool,Burnley,4,2,Anfield,https://www.premierleague.com/match/38604,30,2019-03-10,3,10,7,Andre Marriner,53310,68.6,31.4,5,2,23,3,851,506,647,290,21,27,14,30,7,3,2,7,2,0,0,0,4,7,4-3-3,4-4-2
2018/19,Chelsea,Wolves,1,1,Stamford Bridge,https://www.premierleague.com/match/38600,30,2019-03-10,3,10,7,Michael Oliver,40692,75.6,24.4,6,1,22,2,1049,473,820,277,14,34,0,47,13,0,1,2,1,4,0,0,8,14,4-3-3,3-5-2
2018/19,Arsenal,Man Utd,2,0,Emirates Stadium,https://www.premierleague.com/match/38598,30,2019-03-10,3,10,7,Jonathan Moss,60000,46.1,53.9,3,4,14,14,587,655,395,465,17,20,12,12,5,2,5,1,2,2,0,0,12,18,3-4-1-2,4-4-2
2018/19,Crystal Palace,Brighton,1,2,Selhurst Park,https://www.premierleague.com/match/38601,30,2019-03-09,3,9,6,Craig Pawson,24972,62.7,37.3,3,3,15,4,803,574,579,358,28,26,10,30,8,0,1,1,1,5,0,0,8,18,4-3-3,4-5-1
2018/19,Cardiff,West Ham,2,0,Cardiff City Stadium,https://www.premierleague.com/match/38599,30,2019-03-09,3,9,6,Graham Scott,32458,29.3,70.7,7,2,16,9,424,743,226,565,13,21,17,22,7,5,2,1,2,1,0,0,7,12,4-2-3-1,4-1-4-1
2018/19,Huddersfield,Bournemouth,0,2,John Smith's Stadium,https://www.premierleague.com/match/38602,30,2019-03-09,3,9,6,Anthony Taylor,22304,56.5,43.5,1,5,8,8,684,574,462,372,18,19,9,36,6,5,1,0,3,1,0,0,14,9,4-2-3-1,4-4-2
2018/19,Leicester,Fulham,3,1,King Power Stadium,https://www.premierleague.com/match/38603,30,2019-03-09,3,9,6,David Coote,32017,52.8,47.2,8,3,18,6,724,671,521,464,24,26,19,17,6,5,1,1,0,2,0,0,9,13,4-3-3,4-3-3
2018/19,Newcastle,Everton,3,2,St. James' Park,https://www.premierleague.com/match/38606,30,2019-03-09,3,9,6,Lee Mason,52242,45.5,54.5,7,3,19,7,602,671,361,443,22,20,27,26,8,2,2,0,3,1,0,0,13,10,3-4-3,4-2-3-1
2018/19,Southampton,Spurs,2,1,St. Mary's Stadium,https://www.premierleague.com/match/38607,30,2019-03-09,3,9,6,Kevin Friend,31890,36.8,63.2,4,5,12,16,515,708,291,511,15,17,46,13,1,10,2,1,4,2,0,0,16,9,3-4-2-1,4-1-2-1-2
2018/19,Man City,Watford,3,1,Etihad Stadium,https://www.premierleague.com/match/38605,30,2019-03-09,3,9,6,Paul Tierney,54104,71.1,28.9,9,1,19,2,885,440,727,298,7,18,9,36,9,1,4,1,1,1,0,0,11,7,4-3-3,4-5-1
2018/19,Watford,Leicester,2,1,Vicarage Road,https://www.premierleague.com/match/38595,29,2019-03-03,3,3,7,Jonathan Moss,20062,39.0,61.0,5,2,6,14,556,760,371,576,15,13,34,19,1,5,4,1,5,1,0,0,15,12,4-2-2-2,3-4-2-1
2018/19,Fulham,Chelsea,1,2,Craven Cottage,https://www.premierleague.com/match/38592,29,2019-03-03,3,3,7,Graham Scott,24900,36.0,64.0,5,7,12,20,566,860,384,694,14,15,17,11,5,4,2,0,2,1,0,0,11,10,4-2-3-1,4-3-3
2018/19,Everton,Liverpool,0,0,Goodison Park,https://www.premierleague.com/match/38591,29,2019-03-03,3,3,7,Martin Atkinson,39335,42.2,57.8,3,3,7,10,555,697,343,474,19,18,27,34,3,7,2,4,1,2,0,0,12,10,4-4-1-1,4-3-3
2018/19,Spurs,Arsenal,1,1,Wembley Stadium,https://www.premierleague.com/match/38594,29,2019-03-02,3,2,6,Anthony Taylor,81332,60.2,39.8,3,4,11,9,711,514,508,334,14,23,12,20,3,4,5,1,3,2,0,1,15,14,3-4-1-2,4-2-3-1
2018/19,Bournemouth,Man City,0,1,Vitality Stadium,https://www.premierleague.com/match/38588,29,2019-03-02,3,2,6,Kevin Friend,10699,18.0,82.0,0,7,0,23,350,974,176,809,14,9,38,11,0,14,1,2,1,2,0,0,7,7,5-4-1,4-3-3
2018/19,Brighton,Huddersfield,1,0,Amex Stadium,https://www.premierleague.com/match/38589,29,2019-03-02,3,2,6,Mike Dean,30182,52.7,47.3,4,4,14,6,697,608,455,413,22,21,20,19,6,3,3,0,2,2,0,0,11,6,4-3-3,4-1-2-1-2
2018/19,Burnley,Crystal Palace,1,3,Turf Moor,https://www.premierleague.com/match/38590,29,2019-03-02,3,2,6,Lee Probert,19223,56.3,43.7,4,4,18,10,643,556,422,348,16,17,13,49,8,5,2,0,1,2,0,0,9,9,4-4-2,4-5-1
2018/19,Man Utd,Southampton,3,2,Old Trafford,https://www.premierleague.com/match/38593,29,2019-03-02,3,2,6,Stuart Attwell,74459,64.2,35.8,6,3,16,9,717,473,511,282,9,20,16,33,9,7,2,0,2,1,0,0,7,10,4-3-1-2,3-4-2-1
