season,home_team,away_team,goals_h,goals_a,stadium,link,match_week,match_date,month,day,weekday,referee,attendance,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a
2017/18,Leicester,Watford,2,0,King Power Stadium,https://www.premierleague.com/match/22576,24,2018-01-20,1,20,6,Lee Probert,31891,53.4,46.6,5,3,9,11,642,559,422,356,15,27,26,21,4,5,0,0,5,3,0,0,11,10,4-4-1-1,4-2-3-1
2017/18,Stoke,Huddersfield,2,0,bet365 Stadium,https://www.premierleague.com/match/22579,24,2018-01-20,1,20,6,Michael Oliver,29785,48.5,51.5,6,3,11,6,571,554,330,353,22,14,25,17,3,2,10,0,1,1,0,0,18,13,4-2-3-1,4-2-3-1
2017/18,West Ham,Bournemouth,1,1,London Stadium,https://www.premierleague.com/match/22581,24,2018-01-20,1,20,6,Martin Atkinson,56948,47.8,52.2,4,3,12,8,589,634,386,434,13,15,21,39,6,3,5,5,3,1,0,0,8,7,3-5-1-1,3-4-3
2017/18,Man City,Newcastle,3,1,Etihad Stadium,https://www.premierleague.com/match/22577,24,2018-01-20,1,20,6,Paul Tierney,54452,80.5,19.5,9,4,21,6,1019,397,799,193,23,18,20,41,18,0,4,2,0,1,0,0,5,10,4-3-3,5-4-1
2017/18,Man Utd,Stoke,3,0,Old Trafford,https://www.premierleague.com/match/22567,23,2018-01-16,1,16,2,Anthony Taylor,74726,60.3,39.7,9,5,20,11,764,549,604,395,15,16,12,16,6,1,4,0,2,1,0,0,14,10,4-2-3-1,4-2-3-1
2017/18,Bournemouth,Arsenal,2,1,Vitality Stadium,https://www.premierleague.com/match/22562,23,2018-01-14,1,14,7,Kevin Friend,10836,40.5,59.5,5,3,13,12,593,772,366,551,24,21,24,30,4,5,0,4,2,2,0,0,8,10,3-4-2-1,3-4-2-1
2017/18,Liverpool,Man City,4,3,Anfield,https://www.premierleague.com/match/22566,23,2018-01-14,1,14,7,Andre Marriner,53285,35.7,64.3,7,4,16,11,583,890,367,667,33,24,18,21,5,6,3,3,2,3,0,0,10,7,4-3-3,4-3-3
2017/18,Chelsea,Leicester,0,0,Stamford Bridge,https://www.premierleague.com/match/22563,23,2018-01-13,1,13,6,Mike Jones,41552,55.5,44.5,7,1,17,14,704,615,511,415,13,14,15,24,6,3,5,3,2,2,0,1,14,13,3-5-1-1,4-4-1-1
2017/18,Crystal Palace,Burnley,1,0,Selhurst Park,https://www.premierleague.com/match/22564,23,2018-01-13,1,13,6,Michael Oliver,24696,44.2,55.8,2,2,17,8,522,615,324,415,18,19,27,21,3,2,0,4,0,3,0,0,16,10,4-4-2,4-2-3-1
2017/18,Huddersfield,West Ham,1,4,John Smith's Stadium,https://www.premierleague.com/match/22565,23,2018-01-13,1,13,6,Jonathan Moss,24105,64.8,35.2,2,6,8,8,736,508,548,306,13,21,20,30,7,3,0,5,1,1,0,0,7,9,4-2-3-1,3-5-1-1
2017/18,Newcastle,Swansea,1,1,St. James' Park,https://www.premierleague.com/match/22568,23,2018-01-13,1,13,6,Graham Scott,51444,42.2,57.8,4,5,12,8,543,681,369,500,22,8,19,20,4,5,2,0,0,3,0,0,11,10,4-2-3-1,4-4-2
2017/18,Watford,Southampton,2,2,Vicarage Road,https://www.premierleague.com/match/22570,23,2018-01-13,1,13,6,Roger East,20018,55.6,44.4,4,4,16,10,686,582,464,376,14,15,21,32,5,4,0,3,0,5,0,0,11,13,4-2-3-1,4-2-3-1
2017/18,West Brom,Brighton,2,0,The Hawthorns,https://www.premierleague.com/match/22571,23,2018-01-13,1,13,6,Martin Atkinson,25240,44.1,55.9,4,1,15,13,545,638,355,450,9,17,25,35,9,6,0,0,3,2,0,0,8,15,4-4-2,4-4-1-1
2017/18,Spurs,Everton,4,0,Wembley Stadium,https://www.premierleague.com/match/22569,23,2018-01-13,1,13,6,Craig Pawson,76251,61.5,38.5,10,0,20,7,785,561,579,360,18,17,22,24,3,3,2,7,0,2,0,0,11,15,4-2-3-1,4-2-3-1
2017/18,Spurs,West Ham,1,1,Wembley Stadium,https://www.premierleague.com/match/22549,22,2018-01-05,1,5,5,Mike Dean,50034,70.7,29.3,8,1,31,3,881,504,669,283,19,18,15,41,7,1,3,3,0,2,0,0,10,6,4-2-3-1,3-5-1-1
2017/18,Man City,Watford,3,1,Etihad Stadium,https://www.premierleague.com/match/22557,22,2018-01-03,1,3,3,Lee Mason,53556,76.7,23.3,7,4,18,7,1035,441,854,261,14,25,7,22,9,1,1,3,1,1,0,0,8,12,4-3-3,4-2-3-1
2017/18,Arsenal,Chelsea,2,2,Emirates Stadium,https://www.premierleague.com/match/22552,22,2018-01-03,1,3,3,Anthony Taylor,59379,58.3,41.7,6,6,14,19,787,632,599,422,16,18,14,29,10,8,2,3,3,2,0,0,11,11,3-4-2-1,3-5-1-1
2017/18,Southampton,Crystal Palace,1,2,St. Mary's Stadium,https://www.premierleague.com/match/22558,22,2018-01-02,1,2,2,Stuart Attwell,28411,61.1,38.9,3,4,10,11,759,559,560,350,26,15,23,18,4,7,1,0,0,1,0,0,8,11,4-2-3-1,4-2-3-1
2017/18,Swansea,Spurs,0,2,Liberty Stadium,https://www.premierleague.com/match/22560,22,2018-01-02,1,2,2,Robert Madley,20615,32.3,67.7,1,5,8,12,506,863,313,675,18,21,19,21,6,5,4,2,2,2,0,0,12,9,5-3-2,4-2-3-1
2017/18,West Ham,West Brom,2,1,London Stadium,https://www.premierleague.com/match/22561,22,2018-01-02,1,2,2,Mike Jones,56888,52.6,47.4,5,3,13,12,657,601,449,413,15,16,32,37,3,4,1,1,3,2,0,0,12,12,3-4-2-1,4-2-3-1
2017/18,Brighton,Bournemouth,2,2,Amex Stadium,https://www.premierleague.com/match/22553,22,2018-01-01,1,1,1,Michael Oliver,30152,49.1,50.9,6,8,15,26,613,635,394,403,23,6,35,27,5,12,1,0,2,1,0,0,13,9,4-4-1-1,4-4-2
2017/18,Burnley,Liverpool,1,2,Turf Moor,https://www.premierleague.com/match/22554,22,2018-01-01,1,1,1,Roger East,21756,42.1,57.9,4,5,13,19,555,713,377,511,13,14,27,30,3,9,0,0,1,2,0,0,4,12,4-4-1-1,4-2-3-1
2017/18,Leicester,Huddersfield,3,0,King Power Stadium,https://www.premierleague.com/match/22556,22,2018-01-01,1,1,1,Graham Scott,31748,51.4,48.6,5,1,11,6,689,673,482,455,14,29,19,43,4,1,4,1,1,1,0,0,7,9,4-4-2,4-2-3-1
2017/18,Stoke,Newcastle,0,1,bet365 Stadium,https://www.premierleague.com/match/22559,22,2018-01-01,1,1,1,Chris Kavanagh,28471,58.8,41.2,4,6,11,14,674,542,463,335,14,17,27,39,10,5,2,0,3,1,0,0,10,11,4-3-3,4-2-3-1
2017/18,Everton,Man Utd,0,2,Goodison Park,https://www.premierleague.com/match/22555,22,2018-01-01,1,1,1,Andre Marriner,39188,39.8,60.2,0,6,12,21,566,763,365,585,12,12,32,28,6,6,1,1,2,0,0,0,11,10,4-2-3-1,4-3-3
2017/18,Crystal Palace,Man City,0,0,Selhurst Park,https://www.premierleague.com/match/22544,21,2017-12-31,12,31,7,Jonathan Moss,25804,25.5,74.5,2,4,10,15,406,840,205,626,19,14,31,26,7,8,4,2,5,4,0,0,14,11,4-3-3,4-3-3
2017/18,West Brom,Arsenal,1,1,The Hawthorns,https://www.premierleague.com/match/22551,21,2017-12-31,12,31,7,Mike Dean,26223,34.7,65.3,3,4,14,14,517,827,322,647,14,12,31,23,5,6,1,2,3,3,0,0,14,9,5-3-2,3-4-2-1
2017/18,Bournemouth,Everton,2,1,Vitality Stadium,https://www.premierleague.com/match/22542,21,2017-12-30,12,30,6,Lee Probert,10497,47.2,52.8,7,1,18,6,615,658,416,471,8,14,23,28,4,4,0,0,0,5,0,0,8,13,4-4-1-1,4-3-3
2017/18,Chelsea,Stoke,5,0,Stamford Bridge,https://www.premierleague.com/match/22543,21,2017-12-30,12,30,6,Kevin Friend,41433,58.5,41.5,12,1,21,1,824,626,653,474,9,27,9,22,7,0,3,2,1,1,0,0,5,10,3-4-3,4-2-3-1
2017/18,Huddersfield,Burnley,0,0,John Smith's Stadium,https://www.premierleague.com/match/22545,21,2017-12-30,12,30,6,Paul Tierney,24095,56.9,43.1,1,4,3,11,591,483,384,294,16,17,33,22,5,4,0,3,2,1,0,0,14,14,4-2-3-1,4-4-1-1
2017/18,Liverpool,Leicester,2,1,Anfield,https://www.premierleague.com/match/22546,21,2017-12-30,12,30,6,Neil Swarbrick,53226,60.6,39.4,6,1,18,7,788,570,566,371,15,16,27,32,7,1,4,3,3,2,0,0,7,3,4-3-3,4-4-1-1
2017/18,Newcastle,Brighton,0,0,St. James' Park,https://www.premierleague.com/match/22548,21,2017-12-30,12,30,6,Anthony Taylor,52209,45.3,54.7,2,3,11,10,614,702,411,505,12,13,20,37,3,6,1,2,2,2,0,0,11,10,4-4-2,4-4-1-1
2017/18,Watford,Swansea,1,2,Vicarage Road,https://www.premierleague.com/match/22550,21,2017-12-30,12,30,6,Martin Atkinson,20002,51.1,48.9,4,4,9,9,681,675,500,478,21,19,20,13,1,8,3,2,4,2,0,0,14,13,4-2-3-1,4-2-2-2
2017/18,Man Utd,Southampton,0,0,Old Trafford,https://www.premierleague.com/match/22547,21,2017-12-30,12,30,6,Craig Pawson,75051,54.5,45.5,3,3,15,8,706,615,500,423,14,19,29,31,10,7,1,2,2,4,0,0,12,13,4-2-3-1,4-2-3-1
2017/18,Crystal Palace,Arsenal,2,3,Selhurst Park,https://www.premierleague.com/match/22534,20,2017-12-29,12,29,5,Michael Oliver,25762,34.8,65.2,2,9,16,16,576,865,336,654,26,21,28,28,5,4,1,3,1,1,0,0,12,7,4-4-2,3-4-2-1
2017/18,Newcastle,Man City,0,1,St. James' Park,https://www.premierleague.com/match/22538,20,2017-12-27,12,27,3,Andre Marriner,52311,22.0,78.0,2,6,6,22,392,1000,228,824,14,15,23,9,3,8,4,4,1,0,0,0,11,6,5-4-1,4-3-3
2017/18,Spurs,Southampton,5,2,Wembley Stadium,https://www.premierleague.com/match/22539,20,2017-12-26,12,26,2,Graham Scott,57297,57.0,43.0,7,6,16,16,693,558,493,359,12,28,29,17,3,8,1,1,0,2,0,0,8,15,4-2-3-1,4-1-4-1
2017/18,Bournemouth,West Ham,3,3,Vitality Stadium,https://www.premierleague.com/match/22532,20,2017-12-26,12,26,2,Stuart Attwell,10596,56.5,43.5,10,5,25,10,640,553,424,333,15,22,12,33,7,4,0,2,3,4,0,0,12,14,4-4-1-1,3-4-2-1
2017/18,Chelsea,Brighton,2,0,Stamford Bridge,https://www.premierleague.com/match/22533,20,2017-12-26,12,26,2,Mike Dean,41568,67.1,32.9,8,1,25,8,854,501,695,341,12,13,13,32,13,1,2,2,0,1,0,0,8,8,3-5-1-1,4-5-1
2017/18,Huddersfield,Stoke,1,1,John Smith's Stadium,https://www.premierleague.com/match/22535,20,2017-12-26,12,26,2,Anthony Taylor,24047,58.3,41.7,7,7,18,15,735,593,500,372,17,31,20,41,8,5,2,2,2,4,0,0,9,12,4-2-3-1,4-2-3-1
2017/18,Man Utd,Burnley,2,2,Old Trafford,https://www.premierleague.com/match/22537,20,2017-12-26,12,26,2,Martin Atkinson,75046,71.3,28.7,6,2,24,3,858,462,638,270,11,14,18,56,12,2,0,1,3,7,0,0,10,14,4-2-3-1,4-1-4-1
2017/18,Watford,Leicester,2,1,Vicarage Road,https://www.premierleague.com/match/22540,20,2017-12-26,12,26,2,Chris Kavanagh,20308,49.8,50.2,1,5,11,11,575,577,355,359,20,15,30,22,8,8,4,6,3,3,0,0,7,13,4-3-3,4-2-3-1
2017/18,West Brom,Everton,0,0,The Hawthorns,https://www.premierleague.com/match/22541,20,2017-12-26,12,26,2,Roger East,25364,52.7,47.3,3,3,17,7,577,551,370,344,13,16,23,36,10,2,1,1,2,0,0,0,14,13,4-4-2,3-1-4-2
2017/18,Liverpool,Swansea,5,0,Anfield,https://www.premierleague.com/match/22536,20,2017-12-26,12,26,2,Kevin Friend,52850,55.0,45.0,9,4,22,7,784,663,601,496,20,13,7,21,4,2,3,0,0,1,0,0,5,8,4-3-3,4-5-1
2017/18,Everton,Chelsea,0,0,Goodison Park,https://www.premierleague.com/match/22525,19,2017-12-23,12,23,6,Robert Madley,39191,32.2,67.8,0,8,5,25,545,880,327,679,18,19,57,8,2,7,2,4,3,0,0,0,8,4,4-1-4-1,3-4-2-1
