season,home_team,away_team,goals_h,goals_a,stadium,link,match_week,match_date,month,day,weekday,referee,attendance,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a
2013/14,Cardiff,Chelsea,1,2,Cardiff City Stadium,https://www.premierleague.com/match/9601,40,2014-05-11,5,11,7,Michael Oliver,27716,36.8,63.2,3,7,10,28,536,801,317,568,20,21,30,18,3,8,1,2,1,2,0,0,7,9,,
2013/14,Fulham,Crystal Palace,2,2,Craven Cottage,https://www.premierleague.com/match/9602,40,2014-05-11,5,11,7,Kevin Friend,24447,66.1,33.9,5,6,15,15,717,463,496,249,21,21,33,34,6,4,1,1,3,1,0,0,11,15,,
2013/14,Hull,Everton,0,2,KCOM Stadium,https://www.premierleague.com/match/9603,40,2014-05-11,5,11,7,Howard Webb,24848,43.0,57.0,3,4,12,11,627,790,459,623,16,13,26,20,6,4,2,2,0,1,0,0,8,8,,
2013/14,Liverpool,Newcastle,2,1,Anfield,https://www.premierleague.com/match/9604,40,2014-05-11,5,11,7,Phil Dowd,44724,66.2,33.8,5,2,13,8,851,515,673,333,15,19,24,26,6,2,3,2,1,3,0,2,8,16,4-1-2-1-2,5-4-1
2013/14,Man City,West Ham,2,0,Etihad Stadium,https://www.premierleague.com/match/9605,40,2014-05-11,5,11,7,Martin Atkinson,47300,68.1,31.9,7,0,28,3,772,431,585,259,17,12,15,34,12,1,2,1,2,2,0,0,7,9,,
2013/14,Norwich,Arsenal,0,2,Carrow Road,https://www.premierleague.com/match/9606,40,2014-05-11,5,11,7,Lee Mason,26848,37.7,62.3,5,8,11,14,575,859,405,680,13,18,20,23,4,4,3,1,1,0,0,0,6,5,,
2013/14,Southampton,Man Utd,1,1,St. Mary's Stadium,https://www.premierleague.com/match/9607,40,2014-05-11,5,11,7,Mike Dean,31372,58.5,41.5,6,2,15,9,687,569,517,369,14,18,16,35,6,2,0,6,3,2,0,0,16,5,,
2013/14,Sunderland,Swansea,1,3,Stadium of Light,https://www.premierleague.com/match/9608,40,2014-05-11,5,11,7,Chris Foy,45580,53.3,46.7,4,4,20,8,598,548,401,344,16,23,25,32,6,3,0,0,2,3,0,0,14,15,,
2013/14,Spurs,Aston Villa,3,0,White Hart Lane,https://www.premierleague.com/match/9609,40,2014-05-11,5,11,7,Jonathan Moss,35826,54.7,45.3,6,1,12,4,739,639,556,461,17,17,18,20,5,1,7,0,1,0,0,0,11,11,,
2013/14,West Brom,Stoke,1,2,The Hawthorns,https://www.premierleague.com/match/9610,40,2014-05-11,5,11,7,Lee Probert,26613,43.0,57.0,4,4,18,14,549,698,359,496,17,18,17,30,11,6,0,0,1,3,0,0,4,7,,
