season,home_team,away_team,goals_h,goals_a,stadium,link,match_week,match_date,month,day,weekday,referee,attendance,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a
2014/15,Sunderland,Leicester,0,0,Stadium of Light,https://www.premierleague.com/match/9974,37,2015-05-16,5,16,6,Martin Atkinson,46705,50.6,49.4,3,0,13,11,542,524,304,290,23,21,37,33,8,9,2,0,4,1,0,0,14,15,,
2014/15,Spurs,Hull,2,0,White Hart Lane,https://www.premierleague.com/match/9975,37,2015-05-16,5,16,6,Anthony Taylor,35857,55.7,44.3,3,2,10,14,706,586,524,401,18,19,34,18,6,8,0,5,3,1,0,0,10,6,,
2014/15,West Ham,Everton,1,2,Boleyn Ground,https://www.premierleague.com/match/9976,37,2015-05-16,5,16,6,Kevin Friend,34977,45.3,54.7,3,5,13,21,575,660,364,446,15,23,28,39,7,8,2,2,1,4,0,0,12,14,,
2014/15,Liverpool,Crystal Palace,1,3,Anfield,https://www.premierleague.com/match/9971,37,2015-05-16,5,16,6,Jonathan Moss,44673,66.3,33.7,3,6,18,15,793,510,586,291,20,20,29,26,4,5,1,3,2,3,0,0,10,17,3-4-3,4-4-2
2014/15,Arsenal,Swansea,0,1,Emirates Stadium,https://www.premierleague.com/match/9969,36,2015-05-12,5,12,2,Kevin Friend,59989,67.9,32.1,9,3,23,8,962,555,762,359,16,24,9,18,6,1,1,1,0,1,0,0,7,10,,
2014/15,Man City,QPR,6,0,Etihad Stadium,https://www.premierleague.com/match/9968,36,2015-05-10,5,10,7,Mike Dean,44564,59.5,40.5,11,3,23,9,687,519,492,333,15,17,31,17,7,4,1,5,0,1,0,0,12,7,,
2014/15,Chelsea,Liverpool,1,1,Stamford Bridge,https://www.premierleague.com/match/9967,36,2015-05-10,5,10,7,Andre Marriner,41547,47.8,52.2,3,4,8,15,606,668,433,468,24,18,13,24,6,4,1,3,4,3,0,0,13,11,4-2-3-1,4-3-3
2014/15,Everton,Sunderland,0,2,Goodison Park,https://www.premierleague.com/match/9962,36,2015-05-09,5,9,6,Lee Probert,38246,73.0,27.0,4,3,22,10,801,428,595,230,15,25,18,41,15,1,2,1,2,3,0,0,10,9,,
2014/15,Aston Villa,West Ham,1,0,Villa Park,https://www.premierleague.com/match/9960,36,2015-05-09,5,9,6,Lee Mason,39294,58.2,41.8,5,1,14,6,674,518,475,336,10,19,32,43,2,6,1,3,1,1,0,0,6,13,,
2014/15,Hull,Burnley,0,1,KCOM Stadium,https://www.premierleague.com/match/9963,36,2015-05-09,5,9,6,Martin Atkinson,24877,54.5,45.5,3,2,21,8,631,589,440,379,16,13,24,52,9,3,0,0,1,1,0,0,16,12,,
2014/15,Leicester,Southampton,2,0,King Power Stadium,https://www.premierleague.com/match/9964,36,2015-05-09,5,9,6,Roger East,31939,30.8,69.2,3,3,10,10,487,789,255,585,21,18,36,15,4,8,0,1,1,0,0,0,12,10,,
2014/15,Newcastle,West Brom,1,1,St. James' Park,https://www.premierleague.com/match/9965,36,2015-05-09,5,9,6,Chris Foy,47894,60.7,39.3,5,3,15,8,672,523,440,292,24,28,15,42,7,2,0,2,2,3,0,0,11,17,,
2014/15,Stoke,Spurs,3,0,bet365 Stadium,https://www.premierleague.com/match/9966,36,2015-05-09,5,9,6,Mark Clattenburg,27104,45.0,55.0,8,3,16,9,546,646,337,431,15,11,41,36,6,8,5,1,0,1,0,0,14,12,,
2014/15,Crystal Palace,Man Utd,1,2,Selhurst Park,https://www.premierleague.com/match/9961,36,2015-05-09,5,9,6,Michael Oliver,25009,37.5,62.5,4,4,13,13,462,682,267,477,9,26,18,48,7,6,4,1,0,1,0,0,13,12,,
2014/15,Hull,Arsenal,1,3,KCOM Stadium,https://www.premierleague.com/match/9959,35,2015-05-05,5,5,2,Lee Mason,23628,32.3,67.7,1,9,8,22,476,863,315,685,13,17,21,27,0,5,4,1,2,0,0,0,8,11,,
2014/15,Chelsea,Crystal Palace,1,0,Stamford Bridge,https://www.premierleague.com/match/9957,35,2015-05-03,5,3,7,Kevin Friend,41566,61.7,38.3,7,1,17,8,767,546,556,322,24,26,38,27,3,6,1,2,2,2,0,0,12,13,,
2014/15,Spurs,Man City,0,1,White Hart Lane,https://www.premierleague.com/match/9958,35,2015-05-03,5,3,7,Andre Marriner,35784,55.0,45.0,5,4,21,15,728,622,488,399,20,16,33,26,8,7,2,1,3,4,0,0,6,11,,
2014/15,Aston Villa,Everton,3,2,Villa Park,https://www.premierleague.com/match/9950,35,2015-05-02,5,2,6,Mark Clattenburg,37859,50.4,49.6,4,5,11,9,624,607,441,429,18,14,22,24,5,3,0,3,2,1,0,0,13,12,,
2014/15,Liverpool,QPR,2,1,Anfield,https://www.premierleague.com/match/9952,35,2015-05-02,5,2,6,Martin Atkinson,44707,62.1,37.9,8,2,25,10,690,482,475,284,24,21,31,22,9,6,3,3,2,3,0,1,9,18,4-3-3,4-4-1-1
2014/15,Sunderland,Southampton,2,1,Stadium of Light,https://www.premierleague.com/match/9954,35,2015-05-02,5,2,6,Mike Jones,39613,43.7,56.3,6,2,12,11,578,673,374,481,19,20,26,12,1,1,3,3,2,2,0,1,12,13,,
2014/15,Swansea,Stoke,2,0,Liberty Stadium,https://www.premierleague.com/match/9955,35,2015-05-02,5,2,6,Craig Pawson,20661,47.4,52.6,4,3,17,9,625,641,413,472,12,22,21,25,6,2,1,0,1,2,0,1,9,18,,
2014/15,West Ham,Burnley,1,0,Boleyn Ground,https://www.premierleague.com/match/9956,35,2015-05-02,5,2,6,Jonathan Moss,34946,60.2,39.8,7,2,29,9,658,524,454,307,5,10,29,43,13,3,2,2,3,2,0,1,11,7,,
2014/15,Man Utd,West Brom,0,1,Old Trafford,https://www.premierleague.com/match/9953,35,2015-05-02,5,2,6,Anthony Taylor,75454,79.7,20.3,9,3,26,6,928,360,720,185,15,13,12,39,9,3,3,0,1,0,0,0,10,11,,
2014/15,Leicester,Newcastle,3,0,King Power Stadium,https://www.premierleague.com/match/9951,35,2015-05-02,5,2,6,Mike Dean,31576,47.9,52.1,7,3,19,12,538,571,301,341,29,19,29,36,10,7,3,1,1,2,0,2,10,13,,
2014/15,Leicester,Chelsea,1,3,King Power Stadium,https://www.premierleague.com/match/9949,34,2015-04-29,4,29,3,Mark Clattenburg,32021,37.1,62.9,2,4,8,11,540,836,349,609,23,8,34,35,2,6,4,3,1,0,0,0,10,1,,
2014/15,Hull,Liverpool,1,0,KCOM Stadium,https://www.premierleague.com/match/9948,34,2015-04-28,4,28,2,Lee Probert,24843,31.2,68.8,4,9,7,12,467,799,260,591,30,28,22,20,7,7,1,0,2,0,0,0,10,10,,
2014/15,Everton,Man Utd,3,0,Goodison Park,https://www.premierleague.com/match/9947,34,2015-04-26,4,26,7,Andre Marriner,39497,34.9,65.1,7,4,9,17,506,795,307,576,23,14,22,22,7,7,1,2,0,2,0,0,6,10,,
2014/15,Arsenal,Chelsea,0,0,Emirates Stadium,https://www.premierleague.com/match/9946,34,2015-04-26,4,26,7,Michael Oliver,60066,57.0,43.0,1,3,11,7,772,627,568,447,16,24,20,40,6,2,0,0,4,3,0,0,17,11,,
2014/15,Southampton,Spurs,2,2,St. Mary's Stadium,https://www.premierleague.com/match/9943,34,2015-04-25,4,25,6,Jonathan Moss,31622,36.2,63.8,4,2,13,7,532,789,325,603,15,20,24,32,8,3,5,2,1,3,0,0,9,10,,
2014/15,Burnley,Leicester,0,1,Turf Moor,https://www.premierleague.com/match/9938,34,2015-04-25,4,25,6,Anthony Taylor,19582,59.9,40.1,4,4,12,8,656,486,406,273,9,19,64,45,6,4,1,2,3,0,0,0,16,16,,
2014/15,Crystal Palace,Hull,0,2,Selhurst Park,https://www.premierleague.com/match/9939,34,2015-04-25,4,25,6,Mark Clattenburg,23876,46.5,53.5,3,7,7,21,565,616,351,401,18,17,32,33,0,9,0,0,5,0,0,0,15,10,,
2014/15,Newcastle,Swansea,2,3,St. James' Park,https://www.premierleague.com/match/9941,34,2015-04-25,4,25,6,Neil Swarbrick,46884,48.2,51.8,4,6,12,11,635,683,410,460,31,20,24,40,9,6,0,3,1,2,0,0,14,9,,
2014/15,QPR,West Ham,0,0,Loftus Road,https://www.premierleague.com/match/9942,34,2015-04-25,4,25,6,Mike Jones,18036,53.8,46.2,7,2,18,8,522,514,305,269,14,20,39,71,6,6,3,4,1,0,0,0,14,12,,
2014/15,Stoke,Sunderland,1,1,bet365 Stadium,https://www.premierleague.com/match/9944,34,2015-04-25,4,25,6,Martin Atkinson,26706,60.5,39.5,8,5,23,15,646,504,415,274,19,18,20,35,9,8,2,1,2,3,0,0,14,15,,
2014/15,West Brom,Liverpool,0,0,The Hawthorns,https://www.premierleague.com/match/9945,34,2015-04-25,4,25,6,Roger East,26663,26.8,73.2,4,4,10,22,441,877,236,673,33,10,38,21,2,4,1,1,1,0,0,0,12,11,4-4-2,4-2-3-1
2014/15,Man City,Aston Villa,3,2,Etihad Stadium,https://www.premierleague.com/match/9940,34,2015-04-25,4,25,6,Mike Dean,45036,44.9,55.1,4,4,11,13,595,690,428,519,9,13,21,12,7,6,1,6,1,2,0,0,13,11,,
2014/15,Man City,West Ham,2,0,Etihad Stadium,https://www.premierleague.com/match/9936,33,2015-04-19,4,19,7,Anthony Taylor,45041,66.8,33.2,3,3,18,9,850,511,675,336,16,15,20,27,6,3,5,4,2,2,0,0,10,6,,
2014/15,Newcastle,Spurs,1,3,St. James' Park,https://www.premierleague.com/match/9937,33,2015-04-19,4,19,7,Kevin Friend,47427,38.9,61.1,5,8,11,14,563,780,327,544,44,21,14,20,4,3,1,5,2,4,0,0,11,13,,
2014/15,Crystal Palace,West Brom,0,2,Selhurst Park,https://www.premierleague.com/match/9932,33,2015-04-18,4,18,6,Jonathan Moss,24765,68.1,31.9,4,4,19,8,705,453,460,221,21,24,29,49,7,6,1,2,3,3,0,0,17,17,,
2014/15,Everton,Burnley,1,0,Goodison Park,https://www.premierleague.com/match/9933,33,2015-04-18,4,18,6,Mike Jones,39496,65.6,34.4,8,1,21,10,706,447,506,263,14,8,38,36,5,6,1,0,1,2,0,1,12,15,,
2014/15,Leicester,Swansea,2,0,King Power Stadium,https://www.premierleague.com/match/9934,33,2015-04-18,4,18,6,Lee Probert,31121,41.1,58.9,6,6,18,10,572,752,355,534,32,14,18,45,6,3,0,3,0,2,0,0,6,5,,
2014/15,Stoke,Southampton,2,1,bet365 Stadium,https://www.premierleague.com/match/9935,33,2015-04-18,4,18,6,Mark Clattenburg,26467,48.3,51.7,2,6,15,12,614,653,412,447,14,25,20,29,2,5,3,2,0,4,0,0,17,17,,
2014/15,Chelsea,Man Utd,1,0,Stamford Bridge,https://www.premierleague.com/match/9931,33,2015-04-18,4,18,6,Mike Dean,41422,29.6,70.4,2,2,7,15,456,882,283,664,29,21,31,24,3,7,2,3,3,1,0,0,13,11,,
2014/15,Liverpool,Newcastle,2,0,Anfield,https://www.premierleague.com/match/9930,32,2015-04-14,4,14,2,Lee Mason,44611,61.8,38.2,6,3,14,10,759,549,550,329,23,21,23,26,6,6,3,2,2,0,0,1,8,17,,
2014/15,QPR,Chelsea,0,1,Loftus Road,https://www.premierleague.com/match/9929,32,2015-04-12,4,12,7,Andre Marriner,17939,39.9,60.1,4,1,15,9,527,706,304,470,25,17,45,50,5,6,4,3,2,1,0,0,12,6,,
2014/15,Man Utd,Man City,4,2,Old Trafford,https://www.premierleague.com/match/9928,32,2015-04-12,4,12,7,Mark Clattenburg,75313,58.6,41.4,7,3,11,10,764,568,546,385,15,22,34,25,1,5,3,3,0,3,0,0,9,16,,
2014/15,Swansea,Everton,1,1,Liberty Stadium,https://www.premierleague.com/match/9924,32,2015-04-11,4,11,6,Michael Oliver,20468,50.9,49.1,3,8,11,12,625,607,449,440,18,14,18,24,3,6,2,1,3,3,0,0,18,12,,
2014/15,Southampton,Hull,2,0,St. Mary's Stadium,https://www.premierleague.com/match/9922,32,2015-04-11,4,11,6,Kevin Friend,30359,54.0,46.0,4,4,9,15,742,648,550,463,19,20,27,24,2,5,2,0,2,0,0,0,7,11,,
2014/15,Sunderland,Crystal Palace,1,4,Stadium of Light,https://www.premierleague.com/match/9923,32,2015-04-11,4,11,6,Anthony Taylor,42073,53.7,46.3,3,5,12,14,615,569,405,355,28,17,18,22,8,4,0,0,2,2,0,0,15,17,,
2014/15,Spurs,Aston Villa,0,1,White Hart Lane,https://www.premierleague.com/match/9925,32,2015-04-11,4,11,6,Lee Probert,35687,57.0,43.0,3,3,14,11,695,553,468,363,19,32,17,20,9,6,5,2,3,2,0,1,11,12,,
2014/15,West Brom,Leicester,2,3,The Hawthorns,https://www.premierleague.com/match/9926,32,2015-04-11,4,11,6,Martin Atkinson,26768,45.9,54.1,5,4,8,12,511,577,316,355,16,23,33,26,4,6,0,3,2,2,0,0,15,14,,
2014/15,West Ham,Stoke,1,1,Boleyn Ground,https://www.premierleague.com/match/9927,32,2015-04-11,4,11,6,Roger East,34946,35.3,64.7,3,2,11,18,439,632,235,428,15,8,59,23,4,10,2,4,3,1,0,0,17,13,,
2014/15,Burnley,Arsenal,0,1,Turf Moor,https://www.premierleague.com/match/9921,32,2015-04-11,4,11,6,Mike Dean,20615,31.8,68.2,4,5,8,17,529,917,307,688,15,15,46,36,1,6,3,2,2,0,0,0,15,7,,
2014/15,Crystal Palace,Man City,2,1,Selhurst Park,https://www.premierleague.com/match/9919,31,2015-04-07,4,7,2,Michael Oliver,24718,25.9,74.1,3,4,5,22,448,887,238,667,24,23,34,14,4,13,2,0,2,1,0,0,11,11,,
2014/15,Aston Villa,QPR,3,3,Villa Park,https://www.premierleague.com/match/9920,31,2015-04-07,4,7,2,Craig Pawson,33708,63.8,36.2,7,5,21,11,684,496,464,259,15,27,20,64,7,3,4,2,0,4,0,0,8,12,,
2014/15,Burnley,Spurs,0,0,Turf Moor,https://www.premierleague.com/match/9917,31,2015-04-05,4,5,7,Martin Atkinson,18829,40.0,60.0,4,2,15,12,541,750,330,537,20,18,31,32,5,3,4,3,2,0,0,0,9,5,,
2014/15,Sunderland,Newcastle,1,0,Stadium of Light,https://www.premierleague.com/match/9918,31,2015-04-05,4,5,7,Mike Dean,47563,53.2,46.8,4,1,16,10,579,549,346,309,27,20,22,34,8,4,2,1,5,2,0,0,14,18,4-3-3,4-3-3
2014/15,Everton,Southampton,1,0,Goodison Park,https://www.premierleague.com/match/9912,31,2015-04-04,4,4,6,Lee Mason,39390,45.1,54.9,1,2,10,11,604,681,381,455,15,23,46,25,4,10,0,2,0,1,0,0,12,17,,
2014/15,Leicester,West Ham,2,1,King Power Stadium,https://www.premierleague.com/match/9913,31,2015-04-04,4,4,6,Mark Clattenburg,31863,49.6,50.4,7,7,20,14,574,605,358,370,14,16,36,56,7,6,3,1,0,3,0,0,12,10,,
2014/15,Man Utd,Aston Villa,3,1,Old Trafford,https://www.premierleague.com/match/9914,31,2015-04-04,4,4,6,Roger East,75397,76.4,23.6,7,2,20,5,920,412,736,234,16,16,19,35,10,2,0,2,0,1,0,0,15,12,,
2014/15,Swansea,Hull,3,1,Liberty Stadium,https://www.premierleague.com/match/9915,31,2015-04-04,4,4,6,Andre Marriner,20333,58.4,41.6,4,1,9,10,794,611,630,433,17,16,28,17,4,7,2,1,1,5,0,1,11,14,,
2014/15,West Brom,QPR,1,4,The Hawthorns,https://www.premierleague.com/match/9916,31,2015-04-04,4,4,6,Lee Probert,25735,55.0,45.0,6,7,21,12,665,587,455,388,13,16,12,50,2,4,3,3,2,3,1,0,6,15,,
2014/15,Chelsea,Stoke,2,1,Stamford Bridge,https://www.premierleague.com/match/9911,31,2015-04-04,4,4,6,Jonathan Moss,41098,60.5,39.5,10,2,19,7,829,584,635,415,10,18,21,30,9,0,2,1,1,6,0,0,5,22,,
2014/15,Arsenal,Liverpool,4,1,Emirates Stadium,https://www.premierleague.com/match/9910,31,2015-04-04,4,4,6,Anthony Taylor,60081,48.6,51.4,10,2,16,13,694,722,479,509,24,25,19,22,6,5,4,3,1,0,0,1,7,9,,
2014/15,Liverpool,Man Utd,1,2,Anfield,https://www.premierleague.com/match/9908,30,2015-03-22,3,22,7,Martin Atkinson,44405,41.7,58.3,1,4,7,6,602,774,407,569,13,28,21,28,2,3,0,3,2,2,1,0,14,17,3-4-3,4-1-4-1
2014/15,Hull,Chelsea,2,3,KCOM Stadium,https://www.premierleague.com/match/9907,30,2015-03-22,3,22,7,Michael Oliver,24598,42.9,57.1,8,3,19,8,597,751,407,542,26,21,25,36,6,6,5,1,0,2,0,0,14,11,,
2014/15,QPR,Everton,1,2,Loftus Road,https://www.premierleague.com/match/9909,30,2015-03-22,3,22,7,Jonathan Moss,17706,52.3,47.7,1,3,14,8,677,654,413,391,22,21,40,71,1,3,4,5,2,1,0,0,11,12,,
2014/15,Man City,West Brom,3,0,Etihad Stadium,https://www.premierleague.com/match/9901,30,2015-03-21,3,21,6,Neil Swarbrick,45018,77.6,22.4,16,0,43,3,963,386,761,221,13,19,12,32,9,2,2,3,0,1,0,0,6,5,,
2014/15,Aston Villa,Swansea,0,1,Villa Park,https://www.premierleague.com/match/9900,30,2015-03-21,3,21,6,Robert Madley,35598,42.6,57.4,3,6,12,9,539,691,360,494,17,14,15,21,4,9,0,0,1,7,0,0,13,9,,
2014/15,Newcastle,Arsenal,1,2,St. James' Park,https://www.premierleague.com/match/9902,30,2015-03-21,3,21,6,Mike Jones,50544,50.9,49.1,4,3,16,7,690,706,450,441,26,32,21,36,9,4,0,0,3,4,0,0,11,7,,
2014/15,Southampton,Burnley,2,0,St. Mary's Stadium,https://www.premierleague.com/match/9903,30,2015-03-21,3,21,6,Roger East,30864,60.2,39.8,3,3,20,15,725,541,554,360,10,12,16,33,10,5,0,0,1,0,0,0,10,8,,
2014/15,Stoke,Crystal Palace,1,2,bet365 Stadium,https://www.premierleague.com/match/9904,30,2015-03-21,3,21,6,Andre Marriner,27532,56.9,43.1,4,3,17,12,621,522,426,331,16,15,21,35,8,4,0,0,3,4,0,0,15,14,,
2014/15,Spurs,Leicester,4,3,White Hart Lane,https://www.premierleague.com/match/9905,30,2015-03-21,3,21,6,Mike Dean,35950,65.8,34.2,4,5,10,14,826,536,573,284,24,32,36,32,4,4,1,3,2,1,0,0,8,9,,
2014/15,West Ham,Sunderland,1,0,Boleyn Ground,https://www.premierleague.com/match/9906,30,2015-03-21,3,21,6,Lee Mason,34914,53.9,46.1,4,3,15,7,610,542,365,330,10,22,46,46,6,4,1,1,0,1,0,0,14,11,,
2014/15,Swansea,Liverpool,0,1,Liberty Stadium,https://www.premierleague.com/match/9899,29,2015-03-17,3,17,2,Roger East,20828,46.3,53.7,3,5,10,16,702,772,483,566,19,27,15,25,4,5,1,0,0,3,0,0,13,16,4-1-2-1-2,3-4-3
2014/15,Chelsea,Southampton,1,1,Stamford Bridge,https://www.premierleague.com/match/9896,29,2015-03-15,3,15,7,Mike Dean,41624,60.9,39.1,7,5,22,12,825,656,605,393,14,32,21,47,9,2,2,4,3,3,0,0,10,11,,
2014/15,Everton,Newcastle,3,0,Goodison Park,https://www.premierleague.com/match/9897,29,2015-03-15,3,15,7,Martin Atkinson,38806,54.1,45.9,9,4,15,12,729,622,486,400,22,25,57,27,3,4,1,2,0,1,0,0,11,10,,
2014/15,Man Utd,Spurs,3,0,Old Trafford,https://www.premierleague.com/match/9898,29,2015-03-15,3,15,7,Mark Clattenburg,75112,51.6,48.4,3,1,11,5,711,681,508,476,32,20,25,21,4,2,5,4,1,1,0,0,12,10,,
2014/15,Crystal Palace,QPR,3,1,Selhurst Park,https://www.premierleague.com/match/9892,29,2015-03-14,3,14,6,Lee Mason,24886,43.5,56.5,4,4,15,11,529,623,282,382,22,18,46,35,6,3,5,0,1,3,0,0,17,16,,
2014/15,Arsenal,West Ham,3,0,Emirates Stadium,https://www.premierleague.com/match/9890,29,2015-03-14,3,14,6,Chris Foy,60002,67.9,32.1,9,1,19,7,797,502,590,272,16,18,16,52,7,5,3,3,1,1,0,0,10,9,,
2014/15,Leicester,Hull,0,0,King Power Stadium,https://www.premierleague.com/match/9893,29,2015-03-14,3,14,6,Jonathan Moss,31456,51.3,48.7,3,5,14,12,611,580,395,385,22,17,33,35,7,5,0,4,0,1,0,0,10,15,,
2014/15,Sunderland,Aston Villa,0,4,Stadium of Light,https://www.premierleague.com/match/9894,29,2015-03-14,3,14,6,Neil Swarbrick,45746,40.4,59.6,2,8,12,14,553,749,368,556,30,17,11,17,2,5,2,0,1,1,0,0,10,9,,
2014/15,West Brom,Stoke,1,0,The Hawthorns,https://www.premierleague.com/match/9895,29,2015-03-14,3,14,6,Michael Oliver,24323,43.2,56.8,5,2,14,9,507,591,287,386,17,28,33,33,7,5,1,3,1,2,0,0,7,16,,
2014/15,Burnley,Man City,1,0,Turf Moor,https://www.premierleague.com/match/9891,29,2015-03-14,3,14,6,Andre Marriner,21216,29.8,70.2,4,5,10,22,516,911,290,686,13,23,58,28,2,6,2,0,2,1,0,0,6,9,,
2014/15,QPR,Spurs,1,2,Loftus Road,https://www.premierleague.com/match/9889,28,2015-03-07,3,7,6,Craig Pawson,17992,37.5,62.5,6,6,17,13,498,714,266,454,27,24,39,47,3,5,3,3,1,2,0,0,15,12,,
2014/15,Liverpool,Burnley,2,0,Anfield,https://www.premierleague.com/match/9882,28,2015-03-05,3,5,4,Lee Mason,44717,63.1,36.9,8,1,20,9,891,580,677,387,9,27,31,31,6,5,0,1,0,1,0,0,8,14,,
2014/15,Man City,Leicester,2,0,Etihad Stadium,https://www.premierleague.com/match/9883,28,2015-03-04,3,4,3,Robert Madley,45000,69.5,30.5,9,2,22,6,906,513,700,311,18,18,23,32,10,3,4,3,0,1,0,0,11,3,,
2014/15,Newcastle,Man Utd,0,1,St. James' Park,https://www.premierleague.com/match/9884,28,2015-03-04,3,4,3,Anthony Taylor,49801,32.4,67.6,2,5,9,11,467,789,257,554,30,15,24,38,4,1,1,6,1,2,0,0,6,14,,
2014/15,QPR,Arsenal,1,2,Loftus Road,https://www.premierleague.com/match/9885,28,2015-03-04,3,4,3,Kevin Friend,17977,43.2,56.8,3,9,10,20,620,811,386,520,18,20,22,69,1,6,5,2,2,1,0,0,10,8,,
2014/15,Stoke,Everton,2,0,bet365 Stadium,https://www.premierleague.com/match/9886,28,2015-03-04,3,4,3,Mark Clattenburg,26431,43.7,56.3,3,5,11,10,602,709,365,472,26,16,35,31,5,6,0,1,2,2,0,0,11,14,,
2014/15,Spurs,Swansea,3,2,White Hart Lane,https://www.premierleague.com/match/9887,28,2015-03-04,3,4,3,Michael Oliver,34008,61.0,39.0,7,5,20,10,839,622,631,408,20,16,21,42,6,4,2,6,1,0,0,0,14,7,,
