season,match_week,match_date,month,day,weekday,referee,home_team,away_team,stadium,attendance,h_position,a_position,goals_h,goals_a,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a,result_h,result_a,points_h,points_a,total_n_matches_played_h,total_n_matches_played_a,total_max_points_h,total_max_points_a,total_points_h_cum,total_points_a_cum,total_points_dropped_h,total_points_dropped_a,total_goals_scored_h,total_goals_scored_a,total_goals_conceded_h,total_goals_conceded_a,total_avg_possession_h,total_avg_possession_a,total_avg_possession_last_3_h,total_avg_possession_last_3_a,total_avg_possession_last_5_h,total_avg_possession_last_5_a,total_avg_shots_on_target_h,total_avg_shots_on_target_a,total_avg_shots_on_target_last_3_h,total_avg_shots_on_target_last_3_a,total_avg_shots_on_target_last_5_h,total_avg_shots_on_target_last_5_a,total_avg_shots_h,total_avg_shots_a,total_avg_shots_last_3_h,total_avg_shots_last_3_a,total_avg_shots_last_5_h,total_avg_shots_last_5_a,total_avg_touches_h,total_avg_touches_a,total_avg_touches_last_3_h,total_avg_touches_last_3_a,total_avg_touches_last_5_h,total_avg_touches_last_5_a,total_avg_passes_h,total_avg_passes_a,total_avg_passes_last_3_h,total_avg_passes_last_3_a,total_avg_passes_last_5_h,total_avg_passes_last_5_a,total_avg_tackles_h,total_avg_tackles_a,total_avg_tackles_last_3_h,total_avg_tackles_last_3_a,total_avg_tackles_last_5_h,total_avg_tackles_last_5_a,total_avg_clearances_h,total_avg_clearances_a,total_avg_clearances_last_3_h,total_avg_clearances_last_3_a,total_avg_clearances_last_5_h,total_avg_clearances_last_5_a,total_avg_corners_h,total_avg_corners_a,total_avg_corners_last_3_h,total_avg_corners_last_3_a,total_avg_corners_last_5_h,total_avg_corners_last_5_a,total_avg_offsides_h,total_avg_offsides_a,total_avg_offsides_last_3_h,total_avg_offsides_last_3_a,total_avg_offsides_last_5_h,total_avg_offsides_last_5_a,total_avg_yellow_cards_h,total_avg_yellow_cards_a,total_avg_yellow_cards_last_3_h,total_avg_yellow_cards_last_3_a,total_avg_yellow_cards_last_5_h,total_avg_yellow_cards_last_5_a,total_avg_fouls_conceded_h,total_avg_fouls_conceded_a,total_avg_fouls_conceded_last_3_h,total_avg_fouls_conceded_last_3_a,total_avg_fouls_conceded_last_5_h,total_avg_fouls_conceded_last_5_a,n_matches_played_h,n_matches_played_a,max_points_h,max_points_a,points_h_cum,points_a_cum,points_dropped_h,points_dropped_a,goals_scored_h_cum,goals_scored_a_cum,goals_conceded_h_cum,goals_conceded_a_cum,avg_possession_h,avg_possession_a,avg_possession_last_3_h,avg_possession_last_3_a,avg_possession_last_5_h,avg_possession_last_5_a,avg_shots_on_target_h,avg_shots_on_target_a,avg_shots_on_target_last_3_h,avg_shots_on_target_last_3_a,avg_shots_on_target_last_5_h,avg_shots_on_target_last_5_a,avg_shots_h,avg_shots_a,avg_shots_last_3_h,avg_shots_last_3_a,avg_shots_last_5_h,avg_shots_last_5_a,avg_touches_h,avg_touches_a,avg_touches_last_3_h,avg_touches_last_3_a,avg_touches_last_5_h,avg_touches_last_5_a,avg_passes_h,avg_passes_a,avg_passes_last_3_h,avg_passes_last_3_a,avg_passes_last_5_h,avg_passes_last_5_a,avg_tackles_h,avg_tackles_a,avg_tackles_last_3_h,avg_tackles_last_3_a,avg_tackles_last_5_h,avg_tackles_last_5_a,avg_clearances_h,avg_clearances_a,avg_clearances_last_3_h,avg_clearances_last_3_a,avg_clearances_last_5_h,avg_clearances_last_5_a,avg_corners_h,avg_corners_a,avg_corners_last_3_h,avg_corners_last_3_a,avg_corners_last_5_h,avg_corners_last_5_a,avg_offsides_h,avg_offsides_a,avg_offsides_last_3_h,avg_offsides_last_3_a,avg_offsides_last_5_h,avg_offsides_last_5_a,avg_yellow_cards_h,avg_yellow_cards_a,avg_yellow_cards_last_3_h,avg_yellow_cards_last_3_a,avg_yellow_cards_last_5_h,avg_yellow_cards_last_5_a,avg_fouls_conceded_h,avg_fouls_conceded_a,avg_fouls_conceded_last_3_h,avg_fouls_conceded_last_3_a,avg_fouls_conceded_last_5_h,avg_fouls_conceded_last_5_a,is_boxing_day,finished_top_4_last_season_h,finished_top_4_last_season_a,won_carabao_cup_last_season_h,won_carabao_cup_last_season_a,won_fa_cup_last_season_h,won_fa_cup_last_season_a,won_epl_last_season_h,won_epl_last_season_a,was_in_ucl_last_season_h,was_in_ucl_last_season_a,was_in_uel_last_season_h,was_in_uel_last_season_a,is_in_ucl_this_season_h,is_in_ucl_this_season_a,is_in_uel_this_season_h,is_in_uel_this_season_a,traditional_top_6_h,traditional_top_6_a,newly_promoted_h,newly_promoted_a,total_goal_difference_h,total_goal_difference_a,goal_difference_h,goal_difference_a,positive_total_goal_difference_h,positive_total_goal_difference_a,positive_goal_difference_h,positive_goal_difference_a,is_derby,derby_name,ground_truth,home_win,draw,away_win,link
2017/18,29,2018-03-03,3,3,6,Mike Jones,Spurs,Huddersfield,Wembley Stadium,68311,4,14,2,0,74.5,25.5,7,3,15,3,1031,463,806,267,10,29,18,36,8,1,4,2,1,1,0,0,6,8,4-2-3-1,4-2-3-1,win,defeat,3,0,28,28,84,84,55,30,29,54,53,25,24,48,61.8,46.0,64.0,41.1,60.7,40.0,5.8,3.0,5.3,3.7,4.8,3.0,17.5,9.2,15.0,11.7,16.8,9.2,771.4,591.2,778.3,562.0,752.6,545.0,568.4,392.2,582.0,354.3,552.8,344.8,16.2,19.5,14.7,24.0,17.2,19.4,21.6,27.8,19.3,31.0,19.0,29.6,6.9,4.3,10.0,2.3,9.0,2.0,2.1,1.7,1.3,2.7,1.2,1.6,1.3,1.8,1.3,1.7,1.8,1.8,10.5,11.0,9.0,13.3,10.4,12.2,14,14,42,42,31,11,11,31,29,10,9,28,64.1,46.2,54.7,41.3,58.3,44.0,6.7,3.0,7.3,3.3,7.4,2.6,20.9,8.9,20.0,8.7,21.4,8.4,804.0,579.2,739.3,526.3,758.4,562.0,601.7,380.6,533.3,326.0,552.4,355.6,16.8,20.8,19.3,21.7,17.8,22.2,18.4,28.6,21.3,29.3,21.6,31.2,8.3,3.9,6.3,2.3,5.8,1.8,1.9,1.6,1.3,1.7,1.6,2.0,1.0,1.9,1.3,2.0,0.8,1.6,9.3,12.7,11.3,13.7,10.4,11.8,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,29,-23,20,-18,1,0,1,0,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22630
2017/18,29,2018-03-03,3,3,6,Paul Tierney,Watford,West Brom,Vicarage Road,20022,10,20,1,0,53.3,46.7,4,2,15,9,615,565,412,346,12,17,24,39,4,6,3,1,2,0,0,0,11,12,4-2-3-1,4-3-3,win,defeat,3,0,28,28,84,84,33,20,51,64,38,22,47,42,50.5,40.3,54.2,45.1,52.2,40.8,3.2,3.0,5.7,2.3,4.4,2.6,11.8,10.0,15.0,9.0,13.4,9.0,617.1,538.2,631.7,586.7,587.6,551.4,418.2,345.7,425.7,385.0,386.6,351.4,17.4,15.2,18.0,12.0,18.8,13.6,25.4,25.6,21.7,19.7,24.8,21.4,4.8,4.9,6.3,6.0,6.0,4.4,1.6,2.1,0.7,3.7,0.4,2.2,1.8,2.1,2.0,1.7,2.4,1.8,11.7,11.6,9.3,11.3,10.0,10.8,14,14,42,42,19,7,23,35,21,7,26,22,51.4,40.0,51.5,37.3,51.1,43.1,3.1,2.4,5.7,2.3,4.4,3.4,12.0,8.6,16.7,8.7,14.0,11.0,636.8,545.3,640.7,538.3,635.6,580.4,441.6,350.3,433.0,343.3,430.8,377.6,15.9,14.7,17.3,14.7,18.6,15.2,22.9,27.1,20.0,21.0,22.0,23.2,4.9,4.3,5.7,3.7,5.2,5.2,1.6,2.0,0.3,1.0,1.6,1.2,2.0,2.1,1.7,2.0,2.4,1.6,10.9,10.9,10.7,10.3,10.6,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-20,-5,-15,0,0,0,0,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22631
2017/18,29,2018-03-03,3,3,6,Graham Scott,Liverpool,Newcastle,Anfield,53287,3,15,2,0,70.9,29.1,3,2,14,7,945,507,772,315,26,12,12,18,8,3,0,0,4,1,0,0,7,9,4-3-3,3-4-2-1,win,defeat,3,0,28,28,84,84,57,29,27,55,65,27,32,38,58.8,40.8,50.1,39.5,59.3,38.1,6.5,4.2,6.3,5.0,6.0,4.6,17.5,12.1,15.3,12.3,16.2,11.4,783.6,556.6,705.0,569.7,825.2,545.4,587.2,358.4,508.0,354.0,638.6,330.4,17.4,17.0,19.3,17.3,17.2,17.4,20.5,32.0,27.3,42.3,22.0,42.2,6.0,4.6,4.0,2.3,5.0,2.8,1.6,1.7,1.0,3.0,0.8,2.6,1.4,1.5,1.7,1.7,1.8,1.4,9.6,11.0,10.0,10.0,9.4,11.0,14,14,42,42,30,13,12,29,31,15,10,23,60.4,39.9,46.0,34.0,50.7,35.9,7.3,4.8,7.3,5.3,7.4,5.2,19.4,12.8,15.3,11.0,17.2,11.6,803.3,559.6,665.7,508.7,713.8,506.0,598.9,358.3,460.3,298.0,509.6,295.6,18.2,17.2,25.7,16.7,22.4,18.0,19.4,36.6,26.0,40.3,22.4,43.2,6.9,4.4,5.3,2.3,5.4,3.0,1.9,1.4,2.0,3.0,2.6,1.8,1.1,1.6,1.7,2.0,1.6,1.6,9.6,10.6,10.7,9.3,8.8,10.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,33,-11,21,-8,1,0,1,0,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22626
2017/18,28,2018-03-01,3,1,4,Andre Marriner,Arsenal,Man City,Emirates Stadium,58420,6,1,0,3,45.8,54.2,5,5,10,9,718,859,538,653,24,11,11,31,6,1,0,1,1,1,0,0,11,11,4-2-3-1,4-3-3,defeat,win,0,3,27,27,81,81,45,72,36,9,51,79,36,20,62.4,72.0,60.9,71.9,61.1,72.1,6.1,7.6,4.0,9.3,5.0,8.2,16.3,18.0,10.0,19.3,11.6,18.0,820.4,911.8,821.7,875.3,830.6,907.0,633.5,727.2,652.0,698.3,646.8,712.2,16.4,15.6,15.0,13.3,17.0,17.4,21.8,15.1,21.3,15.0,24.8,17.2,6.0,7.6,3.0,10.0,3.8,10.8,2.4,1.7,3.3,0.3,2.8,1.6,1.9,1.6,2.0,1.3,2.2,1.4,10.2,8.9,8.3,8.7,8.2,7.6,13,13,39,39,32,32,7,7,36,29,14,10,63.7,72.4,59.9,69.9,60.9,73.2,7.8,6.2,7.7,5.0,6.4,6.2,19.2,17.2,15.0,15.3,15.8,18.2,834.2,908.8,812.7,866.7,824.4,922.0,641.8,720.0,626.3,662.7,628.6,729.2,17.8,16.3,19.0,17.0,18.4,16.6,21.7,19.4,23.7,24.0,22.4,19.0,7.4,7.5,6.3,9.0,6.6,8.0,2.5,1.4,1.0,1.7,1.4,1.8,1.6,2.0,2.7,2.7,2.2,1.8,9.7,8.8,8.3,8.0,9.4,7.2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,15,59,22,19,1,1,1,1,0,No Derby,-1,0,0,1,https://www.premierleague.com/match/22612
2017/18,28,2018-02-25,2,25,7,Kevin Friend,Crystal Palace,Spurs,Selhurst Park,25287,15,5,0,1,23.8,76.2,3,4,5,14,428,869,205,662,28,14,41,17,3,13,0,1,0,1,0,0,12,5,4-3-3,4-2-3-1,defeat,win,0,3,27,27,81,81,27,52,54,29,25,52,42,24,45.5,61.3,53.7,56.1,48.4,57.8,3.8,5.8,4.3,6.0,4.0,6.0,13.1,17.6,15.0,17.7,14.2,18.0,591.5,767.8,628.7,736.7,602.4,735.8,380.9,565.0,407.7,537.0,390.6,536.2,17.6,16.3,13.0,18.7,14.4,18.0,24.7,21.8,27.3,20.0,25.8,20.0,5.9,6.7,5.0,7.7,5.6,7.0,1.5,2.2,1.7,1.3,1.0,1.4,1.9,1.3,1.7,1.7,1.2,1.6,11.4,10.7,13.7,10.7,13.0,11.6,13,13,39,39,17,21,22,18,16,23,19,15,48.8,58.3,41.3,64.2,42.5,59.8,4.6,4.8,3.3,4.3,3.2,4.6,15.8,14.0,15.7,14.0,15.4,13.4,617.5,728.8,530.7,774.7,559.8,731.4,402.0,525.4,317.7,585.3,340.8,539.0,19.4,15.8,19.0,17.7,19.2,15.8,23.0,25.5,27.7,19.0,31.2,21.4,6.0,4.9,5.0,7.0,4.8,5.2,1.8,2.5,2.7,1.7,2.4,1.6,2.3,1.7,2.0,2.0,1.8,2.4,11.8,12.2,13.7,11.0,13.4,12.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-17,28,-3,8,0,1,0,1,0,No Derby,-1,0,0,1,https://www.premierleague.com/match/22616
2017/18,28,2018-02-25,2,25,7,Martin Atkinson,Man Utd,Chelsea,Old Trafford,75060,2,4,2,1,44.3,55.7,5,7,10,14,631,745,432,552,20,22,18,15,3,4,1,6,2,2,0,0,13,12,4-1-2-1-2,3-4-2-1,win,defeat,3,0,27,27,81,81,56,53,25,28,51,49,19,23,54.5,56.5,61.9,59.4,59.6,58.4,4.9,6.2,4.7,5.3,5.0,6.6,14.1,16.3,11.7,16.0,13.4,15.8,716.1,758.4,838.3,770.7,792.6,745.6,518.1,562.5,628.7,571.0,590.2,551.8,14.3,17.3,17.3,17.7,16.0,15.8,23.7,19.7,16.3,16.7,19.6,17.4,6.1,6.4,6.0,6.0,5.6,5.4,1.9,2.4,5.0,2.0,4.2,2.2,2.0,1.7,2.0,1.0,2.2,1.0,11.5,9.6,11.0,8.0,12.0,8.6,13,13,39,39,32,24,7,15,29,25,5,13,57.9,56.0,63.0,51.8,63.4,57.5,5.5,5.1,6.3,6.3,5.4,6.4,16.2,14.1,17.0,13.3,16.8,15.4,749.5,756.6,819.7,681.7,813.4,771.6,554.9,559.0,630.0,489.7,619.6,583.4,13.7,19.5,14.7,15.7,13.6,15.2,18.6,22.5,19.3,24.0,18.8,18.8,7.0,4.8,7.0,4.3,7.4,4.6,1.9,2.0,3.0,1.3,2.2,1.6,1.7,2.2,2.0,1.3,2.0,2.8,11.5,8.8,10.3,8.0,11.0,6.4,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,32,26,24,12,1,1,1,1,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22619
2017/18,28,2018-02-24,2,24,6,Michael Oliver,Leicester,Stoke,King Power Stadium,31769,8,19,1,1,66.2,33.8,9,2,19,6,713,496,483,257,19,19,10,51,13,1,0,2,1,3,0,0,10,16,4-2-3-1,4-1-4-1,draw,draw,1,1,27,27,81,81,35,25,46,56,39,27,40,53,45.5,43.3,48.4,49.4,48.6,47.3,3.5,3.7,3.0,3.7,3.0,4.4,10.1,11.0,7.7,13.0,9.2,12.2,589.2,557.8,607.0,575.3,615.6,569.2,390.9,359.6,416.3,358.3,417.2,360.0,16.3,17.8,17.0,15.7,16.0,17.0,25.9,28.4,27.0,34.7,26.2,29.0,4.6,4.0,3.3,3.3,3.4,2.8,2.2,2.0,2.3,3.7,2.0,4.2,1.6,1.7,2.0,3.0,2.6,2.2,9.6,10.3,10.3,12.3,11.0,13.0,13,13,39,39,21,6,18,33,19,11,15,32,47.0,41.5,55.0,41.3,54.1,42.9,3.5,3.5,5.0,3.3,4.0,4.8,10.3,10.0,11.0,8.3,11.0,10.8,605.7,553.2,683.0,573.0,667.4,575.6,406.6,357.9,475.0,399.0,465.0,389.8,14.5,19.2,15.0,23.7,13.8,23.8,22.8,30.6,21.3,24.7,18.4,30.2,4.2,3.3,3.7,0.7,4.2,2.2,2.2,1.8,3.0,2.7,2.2,2.0,1.5,1.6,2.3,1.7,2.0,2.2,9.8,10.1,9.0,13.0,11.6,13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-26,4,-21,0,0,1,0,0,No Derby,0,0,1,0,https://www.premierleague.com/match/22617
2017/18,28,2018-02-24,2,24,6,Roger East,Bournemouth,Newcastle,Vitality Stadium,10808,10,13,2,2,63.2,36.8,5,4,18,15,781,562,551,338,16,21,22,50,8,1,0,4,1,4,0,0,12,10,4-4-1-1,4-4-1-1,draw,draw,1,1,27,27,81,81,31,28,50,53,31,25,41,36,47.5,41.0,46.9,44.7,46.7,39.2,4.1,4.2,5.0,5.0,4.6,4.6,11.6,12.0,11.0,12.0,10.8,10.8,614.6,556.4,607.3,589.3,609.8,541.6,420.7,359.2,394.3,373.7,396.6,336.6,13.4,16.9,17.0,16.0,18.0,17.6,26.3,31.3,27.7,40.0,29.2,36.0,5.4,4.7,6.3,4.3,5.2,3.4,1.1,1.6,3.0,2.3,2.8,2.2,1.6,1.4,1.7,0.7,1.6,0.6,9.0,11.0,12.7,11.7,10.6,11.2,13,13,39,39,18,12,21,27,18,13,19,21,49.0,40.1,48.3,35.5,49.1,34.3,4.4,4.8,6.7,6.0,6.4,4.8,13.0,12.6,15.3,10.7,15.4,10.6,635.9,559.5,617.0,502.0,630.4,495.8,440.5,359.8,407.0,297.0,431.2,287.8,12.8,16.9,14.0,15.3,13.2,18.0,24.4,35.6,22.3,36.7,19.2,41.4,5.4,4.6,5.3,3.7,5.0,3.8,0.5,1.2,0.7,1.7,0.8,1.4,1.8,1.5,1.3,1.0,1.6,1.0,8.5,10.7,10.0,9.7,9.4,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-10,-11,-1,-8,0,0,0,0,0,No Derby,0,0,1,0,https://www.premierleague.com/match/22613
2017/18,28,2018-02-24,2,24,6,Mike Dean,Brighton,Swansea,Amex Stadium,30523,14,16,4,1,47.8,52.2,5,1,16,11,576,625,408,434,24,20,25,11,3,5,3,0,1,0,0,0,17,6,4-4-1-1,5-4-1,win,defeat,3,0,27,27,81,81,28,27,53,54,22,20,36,37,45.0,45.6,43.8,41.0,45.8,41.8,2.9,2.3,4.3,3.0,3.4,3.2,9.9,8.4,14.7,9.3,13.4,7.8,590.6,601.9,578.3,544.7,583.2,561.0,404.4,415.6,377.3,370.3,388.8,381.2,15.4,15.5,18.7,13.0,16.8,12.4,28.7,25.5,32.0,29.0,29.0,29.4,4.3,4.1,3.3,4.0,4.2,4.0,2.0,0.9,2.3,0.7,2.2,0.6,2.0,1.4,2.3,0.7,2.4,1.0,10.7,10.2,10.3,7.3,11.6,7.4,13,13,39,39,18,10,21,29,15,9,19,19,47.9,45.6,48.4,48.9,50.9,48.1,3.4,2.1,4.7,3.3,3.8,3.4,10.8,6.6,15.3,6.7,14.4,7.0,608.3,604.4,597.0,633.0,625.4,633.0,422.0,420.4,402.7,439.3,421.8,449.0,15.2,14.9,14.0,13.7,13.4,13.6,25.3,28.9,21.3,25.0,23.8,23.6,4.8,3.0,4.7,5.3,5.6,4.2,2.4,0.5,2.7,0.7,2.0,0.4,2.5,1.4,2.7,1.7,3.6,1.8,10.2,10.0,12.0,10.3,11.4,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-14,-17,-4,-10,0,0,0,0,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22614
2017/18,28,2018-02-24,2,24,6,Robert Madley,Burnley,Southampton,Turf Moor,20982,7,18,1,1,50.1,49.9,3,6,9,13,575,574,371,378,8,23,29,37,7,5,1,0,1,0,0,0,8,14,4-4-1-1,4-2-3-1,draw,draw,1,1,27,27,81,81,36,26,45,55,21,28,24,40,42.3,53.4,39.8,59.7,44.7,52.9,3.1,3.4,2.0,4.0,2.2,4.0,9.9,12.1,10.7,12.3,10.8,11.4,538.4,677.8,515.3,757.3,555.8,678.4,349.8,481.1,331.3,551.7,366.4,474.8,14.9,17.3,14.7,13.7,17.4,15.4,31.6,23.4,28.0,18.0,25.6,20.6,4.1,6.0,3.0,5.7,3.2,4.6,2.4,1.9,0.3,2.3,1.2,2.4,2.3,1.6,2.3,1.7,2.6,2.4,9.5,10.8,11.0,7.7,10.0,8.8,13,12,39,36,18,11,21,25,9,12,10,19,46.1,48.8,39.8,50.3,42.2,48.1,3.2,3.1,3.3,4.0,2.8,4.0,11.0,10.5,11.7,10.3,10.0,10.6,569.1,639.3,542.0,639.0,550.8,625.8,379.2,443.2,359.3,440.3,364.0,430.8,14.1,18.4,15.3,16.0,14.2,19.2,29.3,26.5,25.3,30.0,28.2,26.4,4.6,5.2,3.7,6.0,4.2,6.0,3.1,2.2,0.7,2.3,1.4,2.0,2.1,1.9,2.7,3.3,2.6,3.0,8.7,11.8,6.7,12.0,7.2,13.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3,-12,-1,-7,0,0,0,0,0,No Derby,0,0,1,0,https://www.premierleague.com/match/22615
2017/18,28,2018-02-24,2,24,6,Stuart Attwell,Liverpool,West Ham,Anfield,53256,3,12,4,1,68.3,31.7,12,4,21,7,901,528,712,337,27,19,19,34,8,2,1,2,0,2,0,0,7,7,4-3-3,3-4-2-1,win,defeat,3,0,27,27,81,81,54,30,27,51,61,34,31,46,58.4,44.6,52.2,40.7,52.8,41.0,6.3,3.6,4.7,2.7,5.0,3.6,17.4,9.6,13.0,6.7,15.2,8.0,779.3,573.6,766.0,514.0,761.6,527.8,582.6,369.7,575.0,307.3,569.6,322.8,17.0,16.4,14.7,21.0,18.4,19.4,20.5,28.0,26.7,36.0,21.8,31.8,5.9,4.1,2.7,4.7,4.4,4.6,1.6,2.6,0.7,2.7,1.2,3.6,1.4,2.1,2.3,1.0,2.2,1.4,9.7,9.8,10.3,9.7,10.0,9.2,13,14,39,42,27,11,12,31,27,18,9,29,59.8,43.3,43.5,36.7,51.1,39.8,6.9,3.9,5.3,2.7,6.0,4.0,19.2,8.5,14.3,5.0,15.8,7.8,795.8,560.9,628.0,529.7,719.4,546.8,590.2,364.2,411.7,323.0,509.4,334.8,17.5,15.4,21.7,18.7,21.0,17.0,19.4,30.8,28.7,35.7,23.4,37.4,6.8,3.3,5.0,1.7,4.8,3.6,1.9,2.3,3.0,3.7,2.6,2.8,1.2,2.0,2.7,1.3,1.8,1.8,9.8,9.7,10.7,7.3,10.6,9.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30,-12,18,-11,1,0,1,0,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22618
2017/18,28,2018-02-24,2,24,6,Jonathan Moss,West Brom,Huddersfield,The Hawthorns,25920,20,17,1,2,53.3,46.7,3,7,10,16,634,579,405,360,13,29,30,38,6,3,7,5,1,1,0,0,11,9,4-4-2,4-2-3-1,defeat,win,0,3,27,27,81,81,20,27,61,54,21,23,40,47,39.9,46.0,35.9,34.0,39.0,43.7,3.0,2.9,1.7,1.7,2.8,2.0,10.0,9.0,6.7,8.0,10.0,7.6,534.7,591.7,514.7,530.7,533.6,576.4,343.5,393.4,332.0,337.0,341.4,382.4,15.3,19.1,13.3,18.0,12.8,16.2,25.4,27.4,18.7,31.0,20.4,26.0,4.8,4.4,4.3,1.7,5.0,2.8,1.9,1.6,1.3,1.0,0.8,0.6,2.1,1.8,2.3,2.3,2.2,1.8,11.6,11.1,11.0,13.0,10.2,11.8,13,13,39,39,13,8,26,31,14,8,18,27,39.7,46.1,39.2,41.9,42.7,42.8,3.6,2.7,3.3,1.3,3.6,3.0,11.5,8.3,12.7,5.3,13.4,8.2,523.3,579.2,523.3,557.7,550.8,547.8,336.2,382.2,333.0,357.7,360.4,345.6,15.8,20.2,11.3,21.7,12.4,21.2,23.7,27.9,23.3,31.0,21.4,27.6,5.4,4.0,6.3,1.7,7.0,2.6,1.8,1.4,0.7,0.3,0.8,1.6,2.2,2.0,2.7,2.0,2.2,1.8,12.4,13.0,11.3,13.7,12.4,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-19,-24,-4,-19,0,0,0,0,0,No Derby,-1,0,0,1,https://www.premierleague.com/match/22621
2017/18,28,2018-02-24,2,24,6,Anthony Taylor,Watford,Everton,Vicarage Road,20430,11,9,1,0,54.3,45.7,5,2,13,7,652,584,428,350,19,26,28,28,6,5,0,1,3,1,0,0,10,9,4-2-3-1,4-3-3,win,defeat,3,0,27,27,81,81,30,34,51,47,37,32,47,46,50.4,45.0,53.3,46.3,52.4,46.8,3.2,3.0,4.7,3.7,4.2,3.0,11.8,9.3,14.3,10.0,14.0,9.2,615.8,588.7,575.7,580.0,594.4,596.2,417.9,389.4,383.0,370.7,393.8,389.2,17.4,17.6,16.0,17.0,17.8,17.8,25.3,33.5,25.0,26.0,23.4,25.4,4.8,3.6,6.3,6.3,5.8,4.4,1.7,1.9,0.7,2.7,0.4,3.0,1.8,1.7,2.0,0.3,1.8,1.0,11.8,12.6,10.0,10.7,10.2,12.4,13,13,39,39,16,8,23,31,20,9,26,28,51.2,42.4,50.4,44.3,52.1,45.0,3.0,2.5,5.3,1.0,4.0,2.0,11.9,7.8,15.3,7.7,14.0,7.4,635.6,574.8,650.3,601.7,637.6,601.6,442.6,378.5,457.0,402.3,435.6,395.4,15.6,19.0,18.0,14.0,18.4,16.6,22.5,33.2,17.3,26.0,19.2,32.6,4.8,3.0,4.0,4.3,5.6,3.2,1.7,1.8,1.3,3.3,2.2,2.8,1.9,1.8,2.0,2.3,2.2,1.8,11.0,12.3,12.0,12.0,11.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-10,-14,-6,-19,0,0,0,0,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22620
2017/18,27,2018-02-13,2,13,2,Lee Mason,Chelsea,West Brom,Stamford Bridge,41071,4,20,3,0,57.0,43.0,8,1,20,8,771,618,583,428,21,12,20,15,8,7,1,3,0,2,0,0,11,11,3-4-2-1,5-3-2,win,defeat,3,0,26,26,78,78,50,20,28,58,46,21,23,37,56.5,39.7,59.8,35.9,55.3,39.9,6.2,3.1,6.0,3.0,6.2,3.2,16.2,10.1,14.0,9.0,15.6,10.8,758.0,531.5,751.0,501.7,717.8,530.2,561.7,340.3,555.0,308.0,519.6,338.4,17.2,15.4,15.0,14.3,15.2,13.6,19.7,25.8,17.3,20.7,19.2,24.8,6.3,4.7,4.3,3.0,5.4,4.4,2.5,1.8,1.7,0.3,2.6,0.4,1.7,2.1,1.0,2.0,1.4,2.2,9.6,11.6,6.0,10.7,8.6,10.4,13,13,39,39,26,7,13,32,21,7,10,19,57.0,39.8,59.9,38.8,60.1,40.5,7.2,2.5,8.0,3.0,8.0,3.4,18.3,8.7,19.7,10.0,21.6,10.6,759.3,539.7,789.3,532.7,798.0,559.0,564.4,344.3,594.0,338.3,604.4,350.2,14.9,14.9,12.7,16.0,12.6,17.6,17.0,28.0,11.0,28.3,12.6,26.4,7.8,4.1,7.0,2.7,8.4,5.2,3.0,1.9,4.0,0.3,3.4,1.4,1.2,2.1,1.3,2.0,1.0,1.4,10.3,10.8,8.0,10.7,8.0,9.8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,23,-16,11,-12,1,0,1,0,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22602
